Mixture	blood_highCXCR4_plasmacell	blood_lowCXCR4_plasmacell	blood_end_plasmacell	tonsil_lowCD74_plasmacell	blood_cycling_plasmacell	tonsil_cycling_plasmacell	tonsil_highCD74_plasmacell	blood_plasmablast	P-value	Correlation	RMSE
MMRF_1470	0.309702175116562	0.215788550213444	0.0672974758870407	0.391703827327693	0	0	0.00933746642723911	0.0061705050280213	0	0.667615971413662	0.744594463610722
MMRF_1573	0.230318853057905	0.0528335821593451	0	0.691264328343053	0	0	0.0068253165820934	0.0187579198576042	0	0.129297828707415	1.0396439618322
MMRF_1603	0.260213123383057	0.0692738089202462	0	0.586917851762858	0	0.0779289865789325	0	0.00566622935490591	0	0.189671851699062	1.0200020528202
MMRF_2273	0.267251738739899	0	0.513049146235178	0.1005982848975	0.0999411930017097	0	0.0191596371257141	0	0	0.982331547289037	0.643464022283263
MMRF_2266	0.223675924904603	0.361712092207579	0	0.309989825498331	0	0.068875746292457	0	0.0357464110970299	0	0.0974441769925702	1.08008864612469
MMRF_2039	0.349059598275261	0.295409830739336	0.339057798991567	0	0	0.0164727719938361	0	0	0	0.968501677466112	0.436810131465332
MMRF_1815	0.451059010682172	0	0	0.353036379192247	0.195904610125581	0	0	0	0	0.423724606506356	0.927647821208742
MMRF_1795	0.355046431945686	0.197049170510809	0	0.336906648568502	0	0.0934644273689517	0.0175333216060511	0	0	0.461034825609423	0.89328715550054
MMRF_1216	0.329391370262363	0.224287910275549	0	0.428401692382735	0	0.00326034159867952	0	0.0146586854806742	0	0.268325914524724	1.00425465541597
MMRF_2325	0.62396509269314	0	0.0260137378839267	0.184859034352919	0.113140736799925	0	0	0.0520213982700903	0	0.778400787012658	0.627653202610888
MMRF_2851	0.524600828555683	0.157269883547662	0	0.0715962575473995	0	0.0597049421479662	0.0327274502523609	0.154100637948928	0	0.251668021394562	1.05308274788771
MMRF_1593	0.419155319645981	0	0.0484250708668478	0.523731131169582	0	0.00868847831758929	0	0	0	0.785637430370807	0.631765731836193
MMRF_2305	0.378508461329002	0.19370350693327	0.12624359829589	0.088902891805762	0	0.0571690426950727	0.0332212970206839	0.12225120192032	0	0.851599447313512	0.524085634346102
MMRF_2437	0.409430584474951	0.195003097656652	0	0.368910102663074	0	0	0	0.0266562152053231	0	0.491010825724322	0.877668252103681
MMRF_1543	0.499411643350645	0	0.335129084712947	0.0910035318041386	0.0449957068296603	0	0.0294600333026094	0	0	0.958935529150013	0.486101768672231
MMRF_1318	0.321622767727998	0.0498020755835955	0	0.581987620599652	0	0.0239908868560174	0	0.0225966492327378	0	0.193874914540284	1.02792612935801
MMRF_1352	0.516822527525655	0.116148929811793	0.148852863715554	0	0	0.0517880481265267	0.0449958709848889	0.121391759835583	0	0.727891089557309	0.729363627465614
MMRF_2407	0.290297632472493	0.214856582343436	0	0.253150663648704	0	0.158272654879984	0.0254007781259892	0.058021688529393	0	0.112287715669045	1.07567489589384
MMRF_2377	0.0643380941281444	0.445013744102449	0	0.445840136608287	0	0.0313580515926108	0	0.0134499735685086	0	0.124312223972068	1.03897826931538
MMRF_2828	0.218680123449425	0	0.710590860525774	0	0.054858551145355	0	0.0158704648794461	0	0	0.985677413521024	1.01660268327922
MMRF_1377	0.0394540501718509	0.265507345628227	0	0.580700910825648	0	0.114337693374274	0	0	0	0.127096332893418	1.02149398546299
MMRF_1478	0.584113987878473	0.0763451938747883	0.204723811423422	0	0	0	0.0312692115731497	0.103547795250167	0	0.8062447174378	0.676119786955029
MMRF_1462	0.335832013327295	0	0.397936998712041	0.107727471020549	0.138631635349438	0	0.0198718815906768	0	0	0.962917645564757	0.515476171440333
MMRF_2722	0.229624784121265	0.0682572634395716	0	0.038178005812998	0.655114865277373	0	0.00882508134879264	0	0	0.768931377565499	0.658336406354537
MMRF_1522	0.255976974826925	0.208676342667431	0.297626173969584	0.23772050853606	0	0	0	0	0	0.932198864655525	0.42072078638016
MMRF_1906	0.42366907383082	0.266738766660631	0	0.0428680029081862	0	0.0967530947194816	0.0652523392780602	0.104718722602822	0	0.61855844231466	0.785676073441904
MMRF_1180	0.441083945797481	0.328972680710508	0.0814545173702204	0	0.0519601477298682	0	0	0.0965287083919227	0	0.434138998765246	0.990538520433156
MMRF_2719	0.216841322197568	0.315504738515221	0	0.451403611059975	0	0	0.00591014713971017	0.0103401810875265	0	0.123918645759692	1.06143408609292
MMRF_1338	0.485365540475415	0.158827877922783	0.0297184623088215	0.220154506507514	0	0	0.00906552505303156	0.0968680877324351	0	0.638370940760443	0.772371716185384
MMRF_1358	0.443597776780036	0	0.243523467367162	0.233275219493074	0.0632127647679812	0	0.0163907715917467	0	0	0.942888986230536	0.376057303245951
MMRF_2490	0.0569802808007124	0.30870647727266	0.400066681925873	0	0.22143746134036	0	0.0128090986603948	0	0	0.95494356510212	0.471087211964729
MMRF_1433	0.604933548719412	0	0.0420400075946816	0.156975410301925	0.196051033383981	0	0	0	0	0.747195897612495	0.668659294608437
MMRF_2651	0.19824403424457	0.531095819807837	0	0.111611968163794	0	0.0725033105370004	0.0368328343982236	0.0497120328485747	0	0.0682197046280734	1.10684821371601
MMRF_2631	0.526178905789976	0.302964933026679	0	0.0412695481240265	0	0.0545552988003222	0	0.0750313142589961	0	0.424284219593147	0.948829895874098
MMRF_2507	0.235108999658155	0.146175416622761	0.60214897145428	0.0137036968047855	0	0.00286291546001879	0	0	0	0.982270966281578	0.825203901891048
MMRF_2487	0.181340621472806	0.0604495847989183	0	0.698780935074322	0	0.0594288586539533	0	0	0	0.344345184676953	0.941344077114991
MMRF_2690	0.446409078346553	0.308603212315917	0	0.143348867695989	0	0.0787046234331578	0	0.022934218208383	0	0.646352538125185	0.762947507990435
MMRF_2702	0.294260329587473	0.147565305975866	0	0.488204426606876	0	0.0452854532518577	0	0.0246844845779277	0	0.473576865428953	0.881361982721649
MMRF_2183	0.33982500376109	0	0.402010746967384	0.120323359540895	0.126121174782482	0	0.0117197149481496	0	0	0.984522499602538	0.460325884945414
MMRF_2696	0.621295947093446	0	0	0.342000935608435	0	0.0367031172981193	0	0	0	0.731717771042976	0.682691791510457
MMRF_1648	0.362173768433081	0.158178433265045	0.30344586216703	0.160958511219355	0	0.0152434249154888	0	0	0	0.950337934393114	0.41145918113582
MMRF_1713	0.289007156625653	0.381626580326964	0	0.111790426267079	0	0.146251471123348	0.00865193579133755	0.0626724298656175	0	0.265752637679442	1.01023393666809
MMRF_2461	0.346953424000528	0.0443898151876271	0	0.529938072918256	0.0134398636450971	0	0.00675392086258146	0.0585249033859106	0	0.393336062957623	0.927817766368413
MMRF_2429	0.192685451427896	0.141989507670194	0.531824955094863	0.0895225702480951	0	0.0439775155589518	0	0	0	0.975845643377835	0.661880769362154
MMRF_2267	0.209357038103827	0.234574606143189	0.253883752549662	0.302184603203322	0	0	0	0	0	0.944803293686816	0.337481550128129
MMRF_2740	0.281800982269182	0.251026985578683	0	0.442691200716803	0	0.00442586507992532	0	0.0200549663554066	0	0.328907876446976	0.964851432331205
MMRF_1577	0.42639666580746	0.132021002343051	0.204833037979959	0.183777085942353	0	0	0	0.0529722079271767	0	0.811872031520744	0.626278817721861
MMRF_1759	0.481538585576702	0	0.445674745024242	0	0.0191369279319673	0	0.0509673836419321	0.00268235782515618	0	0.953629596647391	0.694366849585753
MMRF_2419	0.242344334985275	0.193281609842408	0.333133953158462	0.231240102013856	0	0	0	0	0	0.968565431658405	0.347378376788818
MMRF_2251	0.404749220429806	0	0.0965545987553618	0.0267365484860087	0.471959632328823	0	0	0	0	0.91870107352181	0.397338764487333
MMRF_1031	0.255605863647633	0	0.404737891383587	0.0979209162339655	0.233797194549195	0	0.00793813418561991	0	0	0.961547756160328	0.505290141407166
MMRF_2635	0.531857312205169	0	0.0913624949951421	0.190737992608147	0.155026539791508	0	0.0310156604000334	0	0	0.874507784103935	0.484952542604736
MMRF_1185	0.401789808737628	0	0	0.499531712807213	0	0.06489181980473	0	0.033786658650429	0	0.594947519593058	0.805486240169651
MMRF_1830	0.307184985444337	0.460246690494523	0	0.0465804557553064	0	0.0660510394130604	0.023580966134629	0.0963558627581441	0	0.0632506152272502	1.13376886516537
MMRF_2535	0.24051138796814	0.0801292288955255	0.10112090736622	0.22487532529481	0.327182263375628	0	0	0.0261808870996773	0	0.942183440221072	0.384133602172078
MMRF_1797	0.287429851927177	0.293160241624461	0.365661083126002	0	0	0	0.00744003443001525	0.0463087888923449	0	0.963808310808183	0.462396929445111
MMRF_1454	0.413219047081126	0.266672989357198	0	0.122709076800878	0	0.101913720055732	0.0455152152431383	0.0499699514619273	0	0.0709696735655532	1.14019722905074
MMRF_1785	0.456649100127366	0	0.1229722750264	0.252336081665991	0.168042543180243	0	0	0	0	0.847144286776589	0.532905106474377
MMRF_2143	0.180505364399087	0.0801855617749606	0	0.595261306947959	0	0	0.0731180111524214	0.0709297557255712	0	0.19262259055854	1.00635609257238
MMRF_1092	0.310876605753762	0.144378160320297	0.340618949371349	0.128158135741219	0	0.0759681488133731	0	0	0	0.9433857058663	0.460444767209921
MMRF_2763	0.436320430009312	0.0750821152784629	0.0829463544493766	0.37800315907008	0.0103967172800858	0	0.00918905762681789	0.00806216628586481	0	0.738741875307446	0.67457137830471
MMRF_1716	0.351086435909842	0	0.41547370085943	0.110785469713798	0.12265439351693	0	0	0	0	0.980420490724154	0.505629477796539
MMRF_2848	0.468627833959573	0.127100862035148	0	0.311797769698534	0	0	0.0092572779975846	0.0832162563091608	0	0.361159376560702	0.967460717279431
MMRF_1802	0.516057744455132	0	0.421695448980957	0	0	0.0234548992463291	0.038791907317582	0	0	0.978620541536704	0.602855315902426
MMRF_1579	0.114862717572701	0.262898029035861	0	0.490948080604976	0	0.0828058065036563	0.00645193899578507	0.0420334272870207	0	0.143296280111229	1.02702320832683
MMRF_1542	0.450542412400223	0.337896941719169	0	0.0480233653897088	0.100399907297503	0	0.00472746071235857	0.0584099124810381	0	0.590605957651344	0.813064513228649
MMRF_2832	0.174685824235004	0	0.757429562889937	0	0.0533694247394206	0	0.0145151881356385	0	0	0.985412587857934	1.08847994599392
MMRF_2581	0.589461633609052	0	0.0852846236932358	0.221836638722129	0.0459404471209538	0	0.0574766568546297	0	0	0.897469819118713	0.441917883302955
MMRF_1129	0.384878419676453	0.20882760284965	0	0.208293012948831	0	0.162701456300119	0	0.0352995082249469	0	0.381461862622692	0.946851375313058
MMRF_1810	0.237234627193952	0.343395101820286	0	0.264742879846295	0	0.0972504674495328	0.0288163202355505	0.028560603454384	0	0.0574324613547853	1.10165139561298
MMRF_1639	0.464660381825136	0.083595220767536	0	0.41622379388697	0	0.0351174680969171	0	0.000403135423440775	0	0.480792382351055	0.885857006096119
MMRF_1572	0.255394687856434	0.113096865198619	0	0.37500274153536	0	0.201227270982994	0.0410619748704272	0.0142164595561646	0	0.113033415957911	1.05786688076428
MMRF_1824	0.469952023957993	0	0.151929326523654	0.21628878261243	0.16129040652573	0	0	0.000539460380192721	0	0.823925485372143	0.582590817148498
MMRF_2729	0.304693109944751	0	0.592937410520878	0	0.0953776830475524	0	0.00699179648681897	0	0	0.986191073566429	0.829077732737305
MMRF_1967	0.381143579394888	0.200381195936517	0.136404189910432	0.110992623281651	0	0.066997753225417	0.0288587821425546	0.0752218761085404	0	0.853283348570589	0.521958947181715
MMRF_1860	0.38192819796682	0.0873939916382081	0	0.385042041020583	0	0.0443124220389384	0	0.10132334733545	0	0.199503211818614	1.04018787075268
MMRF_2700	0.282416425425962	0.349546517387772	0	0.32374084974844	0	0	0.0165029644400369	0.0277932429977886	0	0.124817268853983	1.08107290189026
MMRF_1683	0.300034246785498	0.396411684228771	0	0.175027588313228	0	0.055523037178498	0.00121814694927342	0.0717852965447329	0	0.0852325429446694	1.11140075072147
MMRF_1179	0.233169117407203	0.130265341567328	0.627985421869347	0	0	0	0	0.00858011915612244	0	0.980849549391567	0.877943783891892
MMRF_1021	0.421387462170335	0	0.297698692612612	0.126874056572407	0.129305064931498	0	0.0247347237131478	0	0	0.931689113419076	0.475650123619359
MMRF_2122	0.272229224456584	0.2405385175	0	0.439576865359593	0	0	0.0167953391452244	0.0308600535385979	0	0.125340254191705	1.06691021691834
MMRF_1981	0.661048944093236	0	0.0624024259113746	0.14245155651652	0	0.101028960054738	0.0330681134241325	0	0	0.76863609459219	0.645732622603351
MMRF_2404	0	0.311999159837909	0	0.598487803232721	0.0841060420389977	0	0	0.00540699489037218	0	0.545112585358279	0.855132575150994
MMRF_2675	0.55190491941624	0.0214403278815172	0.0643532888079057	0.266008133495088	0	0.0616983503698577	0.017154277215795	0.0174407028135964	0	0.784003284082414	0.620705811947483
MMRF_2769	0.443245323131614	0.060545895005515	0	0.240114403617602	0	0.038392667353466	0.0471700677496328	0.17053164314217	0	0.336054992029497	0.974023768003439
MMRF_2353	0.501163590738764	0	0.111663776897502	0.387172632363734	0	0	0	0	0	0.871022940361845	0.491690955371699
MMRF_1252	0.118672489573829	0.195400396714101	0	0.498496441418084	0	0.125652065674557	0.0206958039037777	0.0410828027156509	0	0.136775742831917	1.0259317129162
MMRF_2399	0.376587747041302	0.0841644240734205	0.19415457294086	0.133467515212427	0	0.0268989704308304	0.0546799259911266	0.130046844310034	0	0.65091146241303	0.823260103261911
MMRF_1164	0.332989078267004	0.246574530910755	0	0.0937388474064957	0	0.0831254258258612	0.0917190562452826	0.151853061344601	0	0.0848395828063461	1.10550985911123
MMRF_2720	0.178677990397483	0.275191069157497	0.247025161256904	0	0.299105779188116	0	0	0	0	0.911408830145324	0.444312274444473
MMRF_1325	0.315793623419015	0.145174780797197	0	0.339154265587308	0	0.0746892826426968	0.00431846676173715	0.120869580792046	0	0.491054605377814	0.871453433026427
MMRF_2116	0.343646816800962	0	0.552214212534845	0.0440234530883824	0.0355788038646284	0	0.024536713711182	0	0	0.983794760359711	0.75874212227107
MMRF_2019	0.225508760840356	0.0972214895787842	0	0.620999237092302	0	0.0331145826410697	0.00238235078810537	0.020773579059382	0	0.198007085409563	1.01192584981766
MMRF_2776	0.297038353918066	0.186480342515425	0	0.371627384439952	0	0	0.0209037401455162	0.123950178981041	0	0.077468659287951	1.08979604358559
MMRF_1520	0.535771031091566	0	0.0239104312401398	0.226419118536066	0.213899419132228	0	0	0	0	0.822013518888564	0.575345013140439
MMRF_1447	0.605955147486433	0	0	0.340534042169995	0.0373121349967877	0	0.0161986753467844	0	0	0.680827694650898	0.732440538892883
MMRF_2557	0.196140085097216	0.169360187217405	0.580104777103285	0	0	0.0543949505820946	0	0	0	0.979483904299638	0.765072093353176
MMRF_1082	0.120688082833624	0.196269757290242	0.207066702119483	0.103696203573847	0.0803012657764487	0.241527376431745	0	0.0504506119746088	0	0.859199906488669	0.511773440895647
MMRF_2180	0.687584414448423	0	0.106089598891123	0.179036937138226	0.00721289538119102	0	0.0200761541410363	0	0	0.875676351018551	0.492203202371926
MMRF_1354	0.219001823347048	0.221054517604592	0.237458656597846	0.322485002450515	0	0	0	0	0	0.933444521774734	0.363592212914854
MMRF_2313	0.212110281739531	0.139066431885025	0	0.584185008547889	0	0.0222732825983926	0.0213624902930799	0.0210025049360832	0	0.12873864193502	1.04295210287677
MMRF_2012	0.187229891127397	0.098564307175856	0.273741328030136	0.393019832405982	0	0.0474446412606295	0	0	0	0.840275503485475	0.570145938185828
MMRF_2831	0.437029499798015	0	0.263885236315687	0.135234664444263	0.148457440471569	0	0.0153931589704648	0	0	0.957472128893719	0.36424504285505
MMRF_2126	0.218259934501795	0.116388124785234	0.558527595851416	0.0183561556452765	0	0.0621114187560588	0.00889114789318523	0.0174656225670345	0	0.978516963429394	0.722309012228997
MMRF_2639	0.400637780770623	0	0.464169836897346	0	0.0927932278036841	0	0.0154299988149114	0.0269691557134356	0	0.977626822769101	0.638625059350441
MMRF_2760	0.337595865918014	0	0.544754065829112	0.0204875034576622	0.0884128796932376	0	0.0087496851019747	0	0	0.986645884513625	0.744780084168641
MMRF_1195	0.189170801718475	0.139732361001528	0.202228652307354	0.34592282368206	0	0.122945361290583	0	0	0	0.834608048636744	0.552197712518712
MMRF_1965	0.374704539648264	0.492925335911715	0	0.0934140120308005	0.0176327109556797	0	0	0.0213234014535413	0	0.546023508445063	0.845534205014911
MMRF_2750	0.483863446341077	0	0	0.444582265185057	0	0.0231587319504457	0.00122457001058351	0.0471709865128367	0	0.7455668606575	0.682902197648917
MMRF_2197	0.581389603644287	0	0	0.300867310353819	0.0196662450628451	0	0.0464725355038861	0.0516043054351622	0	0.722074003980686	0.693701257860983
MMRF_1267	0.207569955621748	0.151546647880556	0	0.543440971395634	0	0.0524803959157832	0	0.0449620291862789	0	0.149239739140386	1.03357376079893
MMRF_2543	0.326838545689799	0	0.439928693946215	0.0745507684780993	0.146817442178617	0	0.011864549707269	0	0	0.981325921018616	0.54400962500366
MMRF_1807	0.522381802041887	0	0.164644820602073	0.257909773766882	0.0414282239811869	0	0.013635379607971	0	0	0.899628722482132	0.44657038314964
MMRF_1922	0.145523440097449	0.249484872165007	0.239483193975891	0.365508493761653	0	0	0	0	0	0.881924214235432	0.476867571236127
MMRF_2379	0.131367960864553	0.102505879925952	0	0.642875575262625	0	0.119779649903092	0	0.00347093404377832	0	0.20064430894866	0.997851147972756
MMRF_2068	0.269014677043802	0.39528675010862	0	0.203990500583862	0	0.0833240737187697	0.0156871227735254	0.032696875771421	0	0.151585218628411	1.06879315144186
MMRF_2314	0.198338175786325	0.441622561802637	0	0.220863497695611	0	0.087857198196853	0	0.0513185665185733	0	0.186369320668044	1.03794899795361
MMRF_1307	0.363677920794956	0.311153467060738	0	0	0	0.118999866504928	0.0780723963245207	0.128096349314858	0	0.0959284945152838	1.1169378609503
MMRF_2365	0.300263662365025	0	0.48131722083467	2.25695163945215e-05	0.201273908724027	0	0.0171226385598824	0	0	0.978738393345557	0.633109224498851
MMRF_1715	0.324764745024189	0.406244406499374	0	0.112388302946747	0	0.084581987298998	0.0119653402398134	0.0600552179908792	0	0.0583362782508808	1.13516068436036
MMRF_2229	0.169421166618609	0.0991036039396147	0	0.612508741619373	0	0.0470949327830248	0.0555197687995461	0.0163517862398327	0	0.26187889073249	0.97715421396632
MMRF_2102	0.381182296102976	0	0.259194951723763	0.150304569141314	0.208419616793481	0	0	0.000898566238465045	0	0.984619605375883	0.237548608021163
MMRF_1312	0.498519666824594	0.1695092756187	0.124088638700682	0.112005497240269	0	0.0958769216157545	0	0	0	0.846043595068196	0.538846584835014
MMRF_1921	0.389129383303894	0	0.29292593864177	0.23036143846108	0.0695644744774364	0	0.0180187651158188	0	0	0.9701463869108	0.327272252731451
MMRF_1700	0.206098304722296	0.142498093383168	0	0.575442522402337	0	0.0445410360753802	0	0.0314200434168196	0	0.331067917052231	0.950741392196498
MMRF_2478	0.172297366590698	0.12702242939796	0	0.487621500291466	0	0.0829333758711756	0.0352285945693306	0.0948967332793705	0	0.211683844113151	0.9992650935064
MMRF_2677	0.439486338271517	0	0.403396761110066	0.0375140873521459	0.112489735596316	0	0.00711307766995553	0	0	0.941905474781277	0.633348555938258
MMRF_2245	0.469354129967562	0	0.335477336206384	0.094945780662128	0.100222753163926	0	0	0	0	0.902590124385649	0.6182493951601
MMRF_1484	0.585459101614727	0	0.11375254477752	0.110686437493608	0.18972287463213	0	0.000379041482014229	0	0	0.910987455386731	0.415691151315319
MMRF_2728	0.318430347469204	0	0.188066763189154	0.302327647793093	0.186848055201012	0	0.00432718634753695	0	0	0.943942607916514	0.330139517204362
MMRF_1392	0.724665982270228	0	0.0201169145355229	0.25413568018562	0	0	0.00108142300862912	0	0	0.838142517507192	0.546319665709706
MMRF_2107	0.248219009909749	0.0787338635540135	0	0.531555548244256	0	0.141491578291982	0	0	0	0.261806289675952	0.985460035539031
MMRF_2438	0.288495371857295	0	0.13229346648825	0.512826782649865	0.0663843790045902	0	0	0	0	0.842695414942769	0.543797703021704
MMRF_2203	0.311577720466652	0.228721777557214	0.214653633635462	0.227817226917204	0	0	0	0.0172296414234685	0	0.90970551904784	0.426771182216943
MMRF_1814	0.34852493656373	0.251142923413966	0	0.219032146392207	0	0.173714613155737	0	0.00758538047436	0	0.3570496582717	0.959017136936894
MMRF_2331	0.488973874243904	0	0.0156693539585177	0.295614653176255	0.188766957253105	0	0	0.0109751613682188	0	0.880308856985045	0.514011773612709
MMRF_1672	0.253197542279754	0.189922596540271	0	0.458169252990967	0	0.0862874879276718	0	0.0124231202613352	0	0.499819853293124	0.866058964345968
MMRF_2055	0.254129453509006	0.173911240454422	0.226341999601588	0.345617306434984	0	0	0	0	0	0.887401901302571	0.470089183173504
MMRF_1502	0.233015347682532	0	0.65323897081963	0	0.0844598111091782	0	0.0292858703886598	0	0	0.983608821187505	0.914482600105503
MMRF_1491	0.520490115312718	0.188480601705801	0	0.15298073554286	0	0.0472640183621498	0.023187470969985	0.0675970581064856	0	0.0745659881654996	1.16316188004806
MMRF_1048	0.487232162921587	0	0.38813011227659	0	0.124637724801823	0	0	0	0	0.970367076778442	0.565249558636315
MMRF_1971	0.366367319596444	0.410904091836644	0	0	0	0.108817181244185	0.0217406228539186	0.0921707844688077	0	0.0678229093092206	1.14472946943424
MMRF_2093	0.486474651028283	0	0	0.393492834975377	0.12003251399634	0	0	0	0	0.703619230161117	0.714347543674128
MMRF_2194	0.352947469484263	0.164568616664825	0	0.38964755616855	0.0588307104506356	0	0	0.0340056472317275	0	0.423832080147811	0.916756796300903
MMRF_1857	0.384439820934681	0.162626875741066	0	0.277290547263916	0	0.0663062138293286	0.0473137428374562	0.0620227993935523	0	0.501433843974267	0.868144599161974
MMRF_1710	0.504196227915385	0.0654068656550153	0	0.203491600004612	0	0.145958463289108	0.00749781581825816	0.073449027317621	0	0.429012018093895	0.925008260669172
MMRF_2174	0.299235537712831	0.326617659169752	0	0	0	0.217242426494752	0.043305239642298	0.113599136980366	0	0.0868586617240128	1.10373428515357
MMRF_2550	0.254760920841854	0.287731004926147	0.219366159295167	0.226763360564931	0.00818392080311284	0	0	0.00319463356878815	0	0.933459232079237	0.364453517959637
MMRF_1651	0	0.192754350570609	0	0.797162393260199	0	0	0	0.0100832561691916	0	0.201501746376706	0.987795196209466
MMRF_1323	0.180457816637756	0.344640887264542	0	0.472558005208942	0.00185387713882431	0	0	0.000489413749935437	0	0.381411290146335	0.930106575807092
MMRF_1556	0.651554468466593	0	0.100429778125355	0.177419214381357	0.0593552106280585	0	0.0112413283986364	0	0	0.690763787589101	0.766962696446086
MMRF_1641	0.439578209273334	0.288946635730503	0.0049840438656618	0.0519768360939024	0.0910037785791473	0	0.00972299792723562	0.113787498530216	0	0.77058676041713	0.643938896944526
MMRF_2596	0.310242597290101	0.234033107008148	0	0.382932234009987	0	0.0495419569949933	0.00990854542960713	0.0133415592671638	0	0.538016902939532	0.842836423517797
MMRF_2614	0.468715536196377	0	0.197332106707386	0.316472371793468	0.0155712960618276	0	0.001908689240942	0	0	0.795073282610146	0.646957065615569
MMRF_2706	0.259192159287229	0	0.554972850865372	0	0.185834989847399	0	0	0	0	0.984187572272805	0.743755876773441
MMRF_1380	0.156049497258077	0.148710974614007	0	0.598749617983938	0	0.0830218310837804	0.000167237895425865	0.0133008411647725	0	0.161889290892713	1.01929002113486
MMRF_2699	0.278749573872912	0.143217453040866	0	0.258320059129836	0	0.109394976412011	0.0900280211171709	0.120289916427204	0	0.0730667653350009	1.08441128607855
MMRF_1395	0.0287265597738569	0.429205215353146	0.209432021341783	0.332636203531214	0	0	0	0	0	0.888367781199971	0.460211515609102
MMRF_2366	0.200400212540425	0.0838070231862391	0.683474697770152	0	0	0	0.0115983743242095	0.020719692178975	0	0.978430438121366	0.967883372990727
MMRF_1235	0.359138311855134	0.396052023143651	0	0.244809665001215	0	0	0	0	0	0.545143753859437	0.841540947577421
MMRF_1078	0.244052922961157	0.361266911344569	0	0.227643337699502	0	0.0335239280826939	0.038538889327283	0.0949740105847962	0	0.0900298160714032	1.08907190110311
MMRF_1266	0.501616613723258	0	0.274488441250469	0.0713886898908445	0.152506255135429	0	0	0	0	0.954243387766148	0.419433492774189
MMRF_1073	0.332775937592651	0.121633060335671	0.160922284772578	0.291114297140212	0	0.0935544201588875	0	0	0	0.854584476493414	0.519760379906063
MMRF_1342	0.29628456389158	0.16900809396896	0.358871715985717	0.0802708066475597	0	0.0673982457178936	0	0.0281665737882895	0	0.966646037166592	0.419568513505977
MMRF_2795	0.315768521349122	0.0898018107669252	0	0.583836656734994	0	0	0	0.0105930111489579	0	0.500933545981913	0.865519230284233
MMRF_1583	0.568985875753405	0.135244581367989	0.21278895401354	0	0	0.0469039249352588	0	0.0360766639298068	0	0.896418107593672	0.51439470870667
MMRF_2211	0	0.24565182394724	0.036806345204549	0.604779591453929	0	0.112762239394282	0	0	0	0.764361022479978	0.732283136629553
MMRF_1296	0.0188606231190996	0.143041329703785	0.257593376493664	0.447738842031094	0.132765828652358	0	0	0	0	0.910932188980516	0.41264646296687
MMRF_1098	0.438269304800404	0.144438884731047	0	0.367025388971758	0	0	0	0.0502664214967918	0	0.218588807328847	1.04896661622377
MMRF_2301	0.200405074156726	0.189810545950841	0	0.456531035605374	0	0.109409831130894	0.00384792536819376	0.0399955877879718	0	0.185894436037933	1.01898763465637
MMRF_1541	0.432914938542047	0.295971562155214	0	0.0111377392379942	0	0.0737711983003246	0.0453840933388144	0.140820468425606	0	0.368911748968264	0.969043964574937
MMRF_2113	0.27688623786597	0.132013852721482	0	0.492888029731193	0	0.0649161888929564	0.0196010943870959	0.0136945964013029	0	0.135565409247613	1.05344719319809
MMRF_2514	0.347808052873009	0	0.161621231591551	0.469416864412863	0.0132266580550828	0	0.00792719306749403	0	0	0.878800579138353	0.477760184797946
MMRF_1918	0.349533498779619	0.195112540790478	0.167579770435014	0.0298395674545751	0	0.073378071463591	0.0385262818640394	0.146030269212684	0	0.887827309430759	0.461447610626223
MMRF_2150	0.0059426111845419	0.35993249734047	0	0.592628641076785	0.041496250398203	0	0	0	0	0.443250113202132	0.898397057779846
MMRF_1744	0.347243908407181	0.22988940037267	0.163851263483174	0.241749818409422	0	0.0172656093275528	0	0	0	0.890075332442663	0.456944544296428
MMRF_1445	0.404621796602627	0.101638889470046	0	0.380063957618391	0	0.0725206013541553	0.00323337070752238	0.0379213842472587	0	0.104452495708465	1.09821114619188
MMRF_1722	0.442470877044381	0	0.183985048743323	0.161640730470949	0.211903343741346	0	0	0	0	0.956571934808103	0.299136234378112
MMRF_1201	0.16122121505868	0.21184155904718	0.501203386151438	0	0.012462711856804	0	0.0272336653415791	0.0860374625443196	0	0.942692660850821	0.678478829544923
MMRF_2000	0.605877534907387	0	0.221495677687167	0.0768051548509891	0.0822890102536949	0	0.0135326223007624	0	0	0.88668916812143	0.551146328221107
MMRF_1897	0.261417704791548	0	0.451127301871683	0	0.26190054635231	0	0.0255544469844582	0	0	0.942603116106001	0.650202230506184
MMRF_1290	0.265962712333574	0.334710220517752	0	0.160237256596035	0	0.176548334237086	0.0305219837902519	0.0320194925253015	0	0.0820887443732936	1.09743928171414
MMRF_2335	0.521268072639965	0	0.294119332949445	0.135421151230783	0.0131934976204536	0	0.0359979455593531	0	0	0.961905196536315	0.412436403011227
MMRF_2681	0.352995850068422	0	0.291822971732416	0.0101791246333048	0.335376165608888	0	0.00962588795696903	0	0	0.956287906568951	0.40180228570506
MMRF_1718	0.402825638326536	0.0438997635268834	0	0.370129390238377	0	0.122024225158916	0	0.0611209827492875	0	0.560468814205094	0.828078122701676
MMRF_1727	0.243431441367862	0.172135236875444	0.334619706585853	0.120842811650592	0.0558399675524533	0.0710945491837985	0	0.00203628678399668	0	0.961081318256888	0.381994413712069
MMRF_2214	0.245060484625322	0.43066430506484	0	0.205826461543496	0	0.0371953976563195	0.021356393235876	0.0598969578741466	0	0.131553468311683	1.07615120780567
