"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GSR",398.532326204541,1.87110330835524,1.09656348971549,1.70633376535335,0.0879459548612458,0.766542184382498
"UBXN8",46.5044174147552,1.65686133686023,1.44560553304728,1.14613654899869,0.251738656846264,0.999677995230459
"PPP2CB",253.155379321941,-0.124515890148112,1.63315734904435,-0.0762424332358257,0.93922622407307,0.999677995230459
"WRN",357.455636917454,2.38890632054341,1.2953519167829,1.84421413948762,0.0651519385342957,0.685754001796547
"NRG1",8.83207883182208,-0.00990747910966691,1.36319579494571,-0.00726783279878112,0.994201159469874,NA
"ENSG00000247134",34.7947729146016,-1.29863251207407,2.07373188369934,-0.626229708036044,0.53116428401038,0.999677995230459
"ENSG00000253993",1.94879251400208,-2.97791800025909,1.98244910827638,-1.50214095677251,0.133060709364578,NA
"FUT10",146.486189310773,0.758469389755351,1.36311405348408,0.556424011488054,0.577921028033094,0.999677995230459
"TTI2",438.355053524718,3.95262573872391,1.60360973821796,2.46483021680596,0.0137078188233371,0.329947690671057
"SNORD13",31.7347372170493,0.788982410026791,1.98440699224386,0.397591024981551,0.690931677325032,0.999677995230459
"RPL10P18",0.994391860922288,2.61096404968187,2.1836282278659,1.19569989816152,0.231813691125969,NA
"RNF122",32.0939622269035,-1.73112926255344,1.50619913647493,-1.14933624686901,0.250417357305382,0.999677995230459
"ENSG00000253642",57.1088330318727,0.365576796591868,1.0067010234849,0.36314336437878,0.71649779239949,0.999677995230459
"ENSG00000243181",131.438880404858,-0.142927707224733,0.796365302268393,-0.179475056004591,0.857564701740342,0.999677995230459
"UNC5D",1019.93588190278,0.365417041310338,1.44873612012281,0.252231608113258,0.800862047972303,0.999677995230459
"ENSG00000253363",3.7601428979009,-1.13181718458672,1.23669674397486,-0.915193793547928,0.360089902299525,NA
"SMARCE1P4",1.18980444431357,-0.755461926426934,2.11521148668978,-0.357156686780857,0.720974509229803,NA
"LINC01605",0.931183907415395,1.94603169031834,2.12994815458124,0.913652140373781,0.360899659588249,NA
"ERLIN2",333.295722785188,3.1628956886254,1.59272558124062,1.98583844315587,0.0470512656213444,0.597590803048413
"PLPBP",1790.87553353363,1.52121677523423,1.33161405305574,1.14238564225377,0.253293756626007,0.999677995230459
"BRF2",127.309463120613,1.97352059177692,1.40521826827474,1.4044228119806,0.160192981859979,0.916383041362607
"RAB11FIP1",1589.28987283629,-0.0358551114111105,1.46821731527655,-0.0244208476756432,0.980516919243275,0.999677995230459
"EIF4EBP1",8994.60134964694,0.496807809064005,0.850853508497125,0.583893471793427,0.559291985572288,0.999677995230459
"ASH2L",897.246222041021,-0.55350875019956,1.21948006600402,-0.453889133270783,0.649908625290132,0.999677995230459
"LSM1",453.09774519512,0.516534522937077,1.10184507621518,0.468790517003867,0.63921937892056,0.999677995230459
"BAG4",401.245618780079,0.213022189134713,2.25255890548447,0.0945689760281307,0.924657192907141,0.999677995230459
"DDHD2",384.436612648346,7.98733749974924,1.5508937770059,5.15015123419303,2.60276500673665e-07,0.000456741879265503
"NSD3",1027.99143821709,1.14885908911283,1.37103830975062,0.837948203884833,0.402059794343053,0.999677995230459
"ENSG00000272092",92.8315210530967,4.81369242324181,1.79312688476883,2.68452414836354,0.00726331360459014,0.226258665511034
"LETM2",46.9221318640825,5.12418162642562,1.67380003542923,3.06140609270065,0.0022030008403218,0.103079774450934
"RNF5P1",29.9171659733427,0.950581529462448,1.10345450130934,0.861459650882305,0.388984934757689,0.999677995230459
"TACC1",943.076006992815,1.98775986337269,1.56635632471721,1.26903427528316,0.204428839693524,0.972191171243504
"PLEKHA2",182.054989400228,-0.175611875647636,1.36982582905532,-0.128200149188853,0.897990582009016,0.999677995230459
"TM2D2",543.275066507425,-0.0833008346485013,1.74630599450542,-0.047701167441788,0.961954403679795,0.999677995230459
"ADAM9",955.986274546909,0.751920694863384,1.47705007958763,0.509069194914032,0.610703723430698,0.999677995230459
"ADAM32",12.7020217900459,0.0660413568662165,1.87048479191192,0.0353070803632208,0.971834877539009,NA
"ENSG00000289853",3.17257963548185,0.226785238811172,1.55384795369998,0.145950727206711,0.883960285784513,NA
"ZMAT4",1.9601257548555,0.136494911891861,1.44999590675341,0.0941346877298968,0.92500216588906,NA
"GOLGA7",484.955502002837,0.109763366594004,0.988439697379006,0.111047104729867,0.91157899351911,0.999677995230459
"GPAT4",386.003491787953,-0.446511931911825,1.765591687432,-0.252896485121803,0.800348205674233,0.999677995230459
"ANK1",1.08977281090853,1.58271476847634,1.98815648608702,0.796071526337121,0.425990462944942,NA
"KAT6A",427.129210515916,4.30064747944056,1.43022792784111,3.00696650912997,0.00263868832099239,0.114866252364027
"IKBKB",373.242104505081,0.408334728831085,1.70778933279923,0.239101346394865,0.811026997780595,0.999677995230459
"POLB",311.797373572182,1.6763625889061,1.25777441168547,1.33280067819133,0.182597223121638,0.952236831227204
"VDAC3",5080.27330516012,1.5832235775886,1.49104260893937,1.0618231619248,0.288315972780888,0.999677995230459
"SLC20A2",541.487683056179,1.77135534456773,1.35165639199444,1.31050713410529,0.190024332390339,0.957304399874581
"SMIM19",630.785664269919,0.855503089458586,1.16913083871458,0.731742813660772,0.464325559270807,0.999677995230459
"CHRNA6",13.0157885371961,-0.260196913075524,1.82644750276777,-0.142460658015753,0.886716152722122,NA
"THAP1",63.0204670669089,-0.596552220733089,2.12731108603216,-0.280425474511005,0.779151094942571,0.999677995230459
"RNF170",524.433746684258,3.39941240140991,1.51788243860049,2.23957555273136,0.0251184913166858,0.444491756425857
"HOOK3",649.857390123247,-2.78625605674379,1.50253233829292,-1.85437343725283,0.0636857523188094,0.679196583217718
"FNTA",902.728531876912,0.300172292426029,1.49958002723873,0.200170905836053,0.841346920449704,0.999677995230459
"POMK",471.348824428093,0.159416719186326,1.50360294915944,0.10602314878103,0.915563985628586,0.999677995230459
"HGSNAT",278.525282906464,-0.533609686421119,1.9085419002179,-0.279590239208369,0.779791896550711,0.999677995230459
"ASNSP1",1.45711705785288,-1.84062478366722,1.73965749148306,-1.05803860396571,0.290037843066181,NA
"LINC00293",14.0860804517598,-2.89853266957213,1.5107645729981,-1.91858660268954,0.055036672436847,NA
"ENSG00000248347",7.18420554166909,-0.765239444663107,0.973908295508598,-0.785740760390054,0.432019378461427,NA
"SPIDR",775.853470663505,-1.24347400267113,1.16540382093263,-1.0669898110305,0.285976436948728,0.999677995230459
"PRKDC",2786.09673978871,0.437514757962166,1.16722960031472,0.374831787888347,0.707785571660842,0.999677995230459
"MCM4",4547.1226221944,0.310125969196103,1.2465187154588,0.248793672610007,0.803520385774606,0.999677995230459
"UBE2V2",1271.98214505551,0.305388621183139,1.36807494147846,0.223225067519408,0.823360343062169,0.999677995230459
"SNTG1",8.32486451221832,-0.634713183257126,1.13089307782165,-0.561249507760473,0.574627457311119,NA
"PXDNL",7.69589071215477,0.661288317042446,1.16971680290733,0.565340529775084,0.571842166321979,NA
"PCMTD1",1540.09251648404,0.0213124533667217,1.06058350840166,0.0200950261793532,0.983967567879434,0.999677995230459
"PCMTD1-DT",213.957160980257,-1.99873209040651,1.70799002673244,-1.17022468464308,0.241910561540434,0.999677995230459
"ST18",6.23569567499472,-0.539275036285269,1.24586449980061,-0.432852076908506,0.665122237344798,NA
"RB1CC1",437.114741480187,-4.70758634367373,1.65439913010269,-2.84549614299031,0.00443422964564153,0.164975278936253
"ENSG00000240919",5.03028516604915,-1.64914362179851,1.38211505069659,-1.1932028530963,0.232789937563203,NA
"ATP6V1H",834.897520443085,2.619017458608,1.42230468860022,1.84138987911623,0.0655644448905529,0.686301676896952
"RGS20",295.981775715302,-2.27513696866263,1.31816408604157,-1.72598919417904,0.0843493567735735,0.752639302939792
"TCEA1",2058.38792416747,0.496377336724451,0.899263005361452,0.551982383090402,0.580960423242386,0.999677995230459
"LYPLA1",1761.40484096844,-0.673161388406895,1.39156178816033,-0.483745238001127,0.628566683696756,0.999677995230459
"MRPL15",3313.56373750431,-0.341111363854731,0.790922909962133,-0.4312826946321,0.666262831754326,0.999677995230459
"RP1",2.34474149324238,-2.18314335849349,1.72938467563011,-1.26238157956271,0.206811514256723,NA
"TMEM68",506.161889502271,-1.98125661970502,1.68404022785191,-1.1764900784064,0.23939909483098,0.999677995230459
"TGS1",314.174672897962,2.35367470187931,1.28076409648155,1.8377113383684,0.0661049522143412,0.689583492999608
"LYN",1835.35793658411,2.33943317692972,1.86972562388909,1.25121736956443,0.210855182751657,0.981040308966947
"ENSG00000236814",48.0835263004382,-0.572086464752404,0.957597830667629,-0.597418296523866,0.550228141109925,0.999677995230459
"RPS20",2877.70085726535,0.143575174934517,0.800127415831378,0.179440389235175,0.857591919989809,0.999677995230459
"NPM1P21",10.9729888696885,0.273842832758947,0.906672692553541,0.302030528776266,0.762628790465715,NA
"CHCHD7",920.347062166046,1.40714582455329,1.24712134919406,1.12831507973353,0.259186877168318,0.999677995230459
"RPL37P6",28.966976700867,-0.217628754339522,0.972229436238286,-0.223845057789613,0.822877868376378,0.999677995230459
"BPNT2",1411.86590561471,0.863010484177279,1.40844611753277,0.61273943918355,0.540048640264323,0.999677995230459
"FAM110B",3.27833769841763,1.1362464593205,1.80814191518187,0.628405574684226,0.529738286094825,NA
"UBXN2B",263.385080682124,2.59506149769867,1.43673633717495,1.80621971516453,0.070884026568782,0.705135746237871
"SDCBP",2366.71277243473,2.10641108743475,1.64136991474797,1.28332502533908,0.199378228697145,0.967951405962987
"NSMAF",809.29974150828,-1.8012646446529,1.56453058849627,-1.15131315290177,0.249603427983376,0.999677995230459
"TOX",12.3514425658923,3.52792106729779,1.46420055820437,2.4094520709815,0.0159764943959619,NA
"LINC01301",74.8434580779264,-1.83157618145838,1.79332693980895,-1.02132864945056,0.307098757245816,0.999677995230459
"RAB2A",2740.43523962494,0.32004140921797,0.869009228978533,0.368283095904699,0.712662155654219,0.999677995230459
"CHD7",1085.3965324347,1.45446648384014,1.35819245981725,1.07088393351547,0.284221620822116,0.999677995230459
"ENSG00000254777",128.132415134896,0.981131780801943,1.26995466079272,0.772572290249726,0.439775548878766,0.999677995230459
"CLVS1",221.544266061339,0.328738489937026,0.814809565888098,0.403454382103037,0.686613987252394,0.999677995230459
"ASPH",602.967057651382,0.93353512290389,1.85970592837516,0.501979968262792,0.615681611884023,0.999677995230459
"NKAIN3",18.42511649265,0.0316825354764341,1.27567984307865,0.0248358047266574,0.98018593181742,NA
"GGH",2664.47584779218,1.55091808809459,1.78185922413588,0.87039316411021,0.384085581148366,0.999677995230459
"TARDBPP4",3.37842834894927,2.45474207811177,1.70709325191455,1.43796601349031,0.150443697553453,NA
"YTHDF3-DT",111.951484420548,1.26264363553351,1.4934272600394,0.845467114012774,0.397850086426774,0.999677995230459
"YTHDF3",589.955747407585,-2.26226958293179,1.93518496309765,-1.16901982294787,0.242395644838563,0.999677995230459
"LINC01414",13.8191148380833,-0.851812679940484,1.35175286112113,-0.630154153499627,0.528593731742564,NA
"CYP7B1",54.0042935675345,-0.0303422159746403,1.56828519408548,-0.019347384065775,0.984563983972856,0.999677995230459
"PPIAP86",0.582114088684707,1.1980941410875,2.22170423689361,0.539268063314617,0.589701902043616,NA
"ARMC1",305.810986323791,1.34858997394029,1.33897444353591,1.00718126507253,0.313847674498397,0.999677995230459
"MTFR1",395.160405599815,-2.18292384863318,1.51401663861119,-1.44180968224734,0.149356070707883,0.906806557166849
"PDE7A",185.840027732887,1.9614455350228,1.50291749251861,1.30509195933024,0.191861536378229,0.959410511690647
"DNAJC5B",27.0655434827295,-0.549547483007074,1.74895536969343,-0.314214697830399,0.753357980346905,0.999677995230459
"MYBL1",146.61501278968,4.71863289225577,1.5806517030348,2.98524518918124,0.00283351101141559,0.117921096597608
"VCPIP1",372.979977926677,-2.44476538171998,1.84875258609486,-1.32238645674275,0.186039496338215,0.95505112479038
"SNHG6",240.496932389704,0.588727219334642,1.10304766748377,0.533727813121282,0.593529863400469,0.999677995230459
"TCF24",1.28767797357211,-0.582063947733846,1.85206771691244,-0.314277897302911,0.753309983792061,NA
"COPS5",1193.08005427898,1.15589474110215,1.40120984561171,0.824926219810805,0.40941347942536,0.999677995230459
"CSPP1",376.56986575124,1.42583781092749,1.34449826071246,1.06049807024066,0.288918067432548,0.999677995230459
"ARFGEF1",340.098652477125,0.457870083185102,1.58267111883838,0.289302103093385,0.772350203062943,0.999677995230459
"CPA6",4.55279407169647,-0.663380473476304,1.51256464066047,-0.438579916284858,0.660965952070415,NA
"PREX2",1.11623610831909,1.20466325722954,1.90114512374376,0.633651393670202,0.52630835264331,NA
"C8orf34",6.37962631981265,-0.790290686379215,1.4218398693546,-0.555822567233218,0.578332156581182,NA
"LINC01592",0.737957975970357,0.269109708183955,2.2839333290444,0.117827304659786,0.906204494253564,NA
"ENSG00000254332",59.5917682615119,-0.404135952062889,0.842767642314412,-0.479534253300292,0.631558606245424,0.999677995230459
"LINC01603",1.01648164366462,0.757132238113922,2.17314096617321,0.348404567351741,0.727536372902233,NA
"SULF1",153.074304363229,-0.500674774538905,1.76008025883898,-0.284461331819703,0.776056863255457,0.999677995230459
"SLCO5A1",2380.29676722728,-2.4098665660995,1.01358700907587,-2.37756260145508,0.0174274845151389,0.367127533096111
"SLCO5A1-AS1",55.4854219709654,4.73776156031882,1.83883612439043,2.57650015543901,0.00998061606211964,0.269451042353994
"SDCBPP2",1.56031019052141,-1.32141801648048,1.80250230206873,-0.733101985480898,0.463496229256262,NA
"SUMO2P20",4.4611100622343,-0.227298278207927,1.16008367875641,-0.195932657592068,0.844662875586989,NA
"H2AZP2",32.2506181675552,0.303046472275307,0.941040773120933,0.322033307090683,0.747427462046234,0.999677995230459
"NCOA2",748.654986868639,2.43531632885379,1.42165226666407,1.71301828580649,0.0867091755828049,0.762256960759305
"TRAM1",11467.2737489644,0.256544984025527,0.807155337735979,0.317838428406011,0.750607499357841,0.999677995230459
"LACTB2",31.0310745074077,-0.309238892176212,1.86849403628663,-0.16550167470204,0.868549131788685,0.999677995230459
"ENSG00000285579",2.88507120880528,-0.615407797066154,1.98254733289173,-0.310412662969577,0.756247165762882,NA
"EYA1",190.486685039749,-1.62106265455123,1.32120555235429,-1.22695719198471,0.219838680883186,0.983788887860703
"MSC-AS1",90.5410032454561,-1.2403942981374,2.04285912511178,-0.607185430894326,0.543727859757883,0.999677995230459
"TERF1",295.720282538067,4.35472321656335,1.5592741720525,2.79278865424364,0.00522558213691825,0.180020697997229
"RPL7",20859.0274166913,-0.2338488363045,0.794470338364561,-0.294345584739997,0.76849384301314,0.999677995230459
"STAU2",370.294437553491,-0.704765155475107,1.43595481110738,-0.49079897920437,0.623568632100504,0.999677995230459
"ELOC",1254.41518270935,-0.230672814141553,0.776216147995051,-0.297176005339976,0.766332139787577,0.999677995230459
"TMEM70",1786.61616651659,0.0306690348557574,0.802620874254392,0.0382111104252652,0.969519362528024,0.999677995230459
"DSTNP3",6.4183444974759,-1.46064576090565,1.35784547032055,-1.07570838717077,0.282057695249104,NA
"LY96",325.470204732734,1.45025613050273,1.70980216142213,0.848201132987501,0.396325966385427,0.999677995230459
"GDAP1",118.355926301529,5.40609684214378,1.79338938651792,3.01445792128856,0.00257438919224078,0.11294059918793
"MIR2052HG",93.5009143649457,-0.0758126566048577,1.41233013744051,-0.0536791325166006,0.957190808666455,0.999677995230459
"CASC9",200.925516177174,-0.51540584156293,1.47637378781632,-0.349102541521858,0.727012328611434,0.999677995230459
"HNF4G",45.5765388869593,0.283812442583654,1.61361387234081,0.175886218784136,0.860383332382708,0.999677995230459
"ENSG00000287352",2.63302358480078,-1.6999513304175,1.50417154760002,-1.13015788201143,0.258409703497006,NA
"PEX2",1231.53777077035,-0.722273815981065,0.935086262243561,-0.772414102468052,0.439869203951715,0.999677995230459
"PKIA-AS1",1.32502784185131,-0.905610137395724,1.8423790746969,-0.491543868378286,0.623041832930931,NA
"PKIA",255.724746016418,1.71941801944852,1.57669583089323,1.09051979827614,0.27548423698992,0.999677995230459
"ZC2HC1A",2.55786677557137,-1.84181327237973,1.80891917385713,-1.0181843937518,0.308590334593322,NA
"IL7",61.6569771897624,0.382441876184546,1.15608089671071,0.330808922864024,0.740788820548852,0.999677995230459
"ENSG00000285744",57.6798542709086,0.679984761577224,2.17656999100481,0.312411162695168,0.754728068018773,0.999677995230459
"RPL3P9",25.8310121998834,-0.480887386024045,0.850825682615344,-0.565200834730154,0.571937168989556,0.999677995230459
"HEY1",1079.15053701258,-4.53560093170181,2.01905150392782,-2.24640179949761,0.0246782831800226,0.439657603388254
"TPD52",333.237459916609,-1.16879411490539,1.00330823649059,-1.16494021716959,0.24404319276183,0.999677995230459
"ENSG00000253238",2.37106940675703,-0.552635409487823,1.49039606381324,-0.370797684525468,0.710788226104136,NA
"RPSAP47",109.602370824258,-0.860870812110856,0.85478536413315,-1.0071192702087,0.313877461864781,0.999677995230459
"ZNF704",250.422201474338,0.391617905102874,0.943029087578125,0.41527659142373,0.677939435466688,0.999677995230459
"PAG1",604.26583761444,2.93952116395474,1.53773704148198,1.91158896785227,0.0559289354686641,0.638693884543996
"UBE2HP1",4.1824407118548,0.0157560156020251,1.87060976485448,0.00842293026480102,0.993279553449615,NA
"FABP5",1284.80204880348,0.819599796609386,1.19677832111793,0.684838438453483,0.493445876594808,0.999677995230459
"ENSG00000253859",20.3871558803613,-0.112772648257592,0.958570131921295,-0.117646737053613,0.906347571246865,NA
"IMPA1",392.076995309838,1.05018432770592,1.42468612188749,0.737133823072963,0.461040972306374,0.999677995230459
"ZFAND1",1199.7648625071,0.528484989141697,1.03942057951494,0.508441914232947,0.61114346474226,0.999677995230459
"CHMP4C",56.4562137633782,-0.399208151266829,2.14369709939839,-0.18622414117128,0.852268993164634,0.999677995230459
"ENSG00000254394",162.711904221686,-0.248949119175766,0.838665186622312,-0.296839696158604,0.76658889745991,0.999677995230459
"RALYL",1923.64016866518,-1.61509014390992,1.24224507460598,-1.30013809426631,0.193553643379548,0.960501963411623
"E2F5",83.6588870740797,5.33922849165119,1.81041943812327,2.94916657389957,0.00318632186233472,0.129531980264565
"RBIS",198.356534361424,1.59781577199942,1.28322460187931,1.2451567478206,0.213074137891527,0.981728666152391
"CA13",164.99812387999,-2.70359599747552,1.97764477446672,-1.36707867478605,0.171600646728329,0.940633991572398
"CA2",123.810988493481,3.57550732242336,2.48353485595268,1.43968477585623,0.149956602504212,0.906806557166849
"WWP1",232.335344860741,2.35101642171961,1.60251506627552,1.4670791377854,0.142354528593114,0.899491316958958
"RMDN1",399.425602516726,-0.331216364364169,1.46544587713183,-0.226017466446748,0.821187835543388,0.999677995230459
"CPNE3",885.849551853729,2.23030049127564,1.66214952511636,1.3418170011627,0.179655338365079,0.948882664377029
"CNGB3",1.1536104950653,2.31543978340035,2.09778076061152,1.10375680189067,0.269698648272819,NA
"ENSG00000253778",0.925484487506961,-0.260543338640244,2.11030796339144,-0.123462235446209,0.901741077201126,NA
"CNBD1",45.9837044892316,-0.625042265187776,1.13331686177005,-0.551515896632442,0.58128007242025,0.999677995230459
"ENSG00000253500",63.0160284776974,-0.508620003056899,2.0379496951265,-0.249574365978316,0.802916524348674,0.999677995230459
"MMP16",400.403544459054,-2.30803905561368,1.4488066173103,-1.59306219894173,0.111146238352335,0.833311892630649
"ENSG00000253553",10.1927470029747,-0.120271045228466,1.67515112733496,-0.0717971311757454,0.942763355920323,NA
"RIPK2-DT",78.4342264084407,2.87118842854202,1.40811067566908,2.0390360489084,0.0414464298766512,0.552391721735773
"RIPK2",348.315693106285,5.87987969393437,1.61016127817527,3.65173338449536,0.000260476231994184,0.0232419851412438
"OSGIN2",19.2436867623639,1.57213114313262,2.05931553540329,0.763424116462434,0.445210501863875,NA
"NBN",905.255183840309,-0.560582314127472,1.87906870891285,-0.298329864931763,0.765451412560697,0.999677995230459
"DECR1",1622.75160086923,0.20307924585202,0.925903906461904,0.219330801430608,0.826392369907995,0.999677995230459
"NECAB1",18.9714416626285,-0.134060384301906,1.76325073776274,-0.0760302442703101,0.939395036381861,NA
"C8orf88",127.318947899901,0.958318708028646,1.83784052564334,0.521437357952036,0.602062132768653,0.999677995230459
"PIP4P2",260.036147935603,0.478373484934745,2.05541049475237,0.232738660309496,0.815964346837889,0.999677995230459
"OTUD6B-AS1",319.572830200958,1.26415319274474,1.33142000311759,0.949477392396582,0.342377864923905,0.999677995230459
"OTUD6B",144.735771079359,-0.800700702513583,2.07518740573248,-0.38584500864921,0.699611459436301,0.999677995230459
"LRRC69",3.45064470952466,-1.6195378804443,1.55178820955208,-1.04365909630914,0.296643140750282,NA
"ENSG00000253901",4.14996848417133,-1.2462811297386,1.43759924621336,-0.866918324436599,0.385986762512799,NA
"RUNX1T1",47.1869619008799,-1.89367756276464,1.95074355872268,-0.970746541387836,0.331674509347492,0.999677995230459
"ENSG00000233778",24.8675057324736,-1.2839903686823,0.955216367941543,-1.34418798899903,0.178887604655603,0.947181162575911
"CIBAR1-DT",4.68022827638174,-1.9637233765117,1.20686772465786,-1.62712394771217,0.103710775842477,NA
"MYL12AP1",17.7598020035694,-2.06492054101238,1.02941083564677,-2.00592462164535,0.044864290870875,NA
"PDP1",202.425260165358,2.27810402844025,1.53928801116132,1.47997256648645,0.138880568013728,0.895210464671949
"PSMA2P2",3.47938676958338,-2.08920977643342,1.3436414007517,-1.55488642673902,0.119973120559147,NA
"RPL34P18",120.158585085352,-0.412709333720292,0.802721874835024,-0.514137395103519,0.607155934213253,0.999677995230459
"CDH17",223.560985216344,1.03923606484281,2.05604480682024,0.505453996622786,0.613240001770761,0.999677995230459
"RAD54B",40.8577277622173,-3.84214466960575,1.80084111130893,-2.13352785288932,0.0328814493079623,0.496887582266477
"VIRMA",451.83079795562,4.03347818090569,1.43227621326349,2.81613151398728,0.00486057652049787,0.174665563769017
"DPY19L4",129.00893609794,-2.99321355988337,1.59410761678506,-1.8776734571534,0.0604258499335286,0.662019284900847
"INTS8",828.108603686777,0.395360161221714,1.78032414866664,0.222072009480867,0.824257827036981,0.999677995230459
"CCNE2",453.52084718463,-0.707956700588721,1.00166362992436,-0.706780878768835,0.479702659039963,0.999677995230459
"NDUFAF6",1122.29588220371,-0.646102126453172,0.907535930204541,-0.711930078963984,0.476508074958221,0.999677995230459
"PLEKHF2",272.206266217197,3.20067496537438,1.76791996834041,1.8104184706839,0.0702309170710356,0.701576210475269
"CFAP418-AS1",20.7999564616019,-0.56266490546827,1.3226550930241,-0.425405616653846,0.67054101228831,0.999677995230459
"UQCRB",1283.9090405575,-0.259118438631072,0.797030962677782,-0.325104607932059,0.745101901607242,0.999677995230459
"MTERF3",406.936807686302,0.654161230904951,2.11823580794847,0.308823610879523,0.757455707583006,0.999677995230459
"PTDSS1",3853.5976453841,0.818230495565528,1.35101844595947,0.605639766068799,0.544753989907514,0.999677995230459
"SDC2",474.205531732373,2.23450278658626,1.63911881693245,1.36323417405948,0.17280872016805,0.940797835909721
"CPQ",1221.3405185501,1.35244225205971,1.2647080197561,1.06937113620939,0.284902468037296,0.999677995230459
"ENSG00000213750",30.4113953430465,-0.509978948088883,0.905061578743772,-0.563474309446144,0.573111949108741,0.999677995230459
"MTDH",5119.4654213088,0.551898199524475,0.796400174242455,0.69299105823206,0.488315163019997,0.999677995230459
"LAPTM4B",650.814221116552,-0.293483460519133,1.69592519551579,-0.17305212593995,0.862610455071751,0.999677995230459
"MATN2",7.57938454570368,3.65821790534372,1.78791061979595,2.0460854501559,0.0407479642478425,NA
"RPL30",1331.17049973607,-0.384236158200502,0.819122433230526,-0.469082694616381,0.639010528197334,0.999677995230459
"RIDA",463.035395941669,0.808840316105342,2.05007295758049,0.394542210370865,0.693180769823474,0.999677995230459
"POP1",343.226182804203,3.30470811969397,1.77498906311583,1.86181886320632,0.062628626706658,0.675547239168876
"NIPAL2",70.277425140956,-0.0146624572097189,1.20551780207786,-0.0121627877949594,0.990295738666744,0.999677995230459
"STK3",211.068586399619,1.47838863819366,1.15537751602722,1.27957193011434,0.200695727135964,0.969649385131015
"VPS13B",430.48183943503,0.221649953244354,1.17656881439513,0.188386731428288,0.850573500269094,0.999677995230459
"COX6C",5232.2178146044,-0.314631957542527,0.862495890438839,-0.364792413541173,0.715266368559284,0.999677995230459
"RGS22",2.38261990839783,-1.21404977941122,1.42407895435965,-0.852515779195077,0.393927884962516,NA
"POLR2K",1807.1530167465,-0.281372525024058,0.827944482885758,-0.339844676593953,0.733973501085079,0.999677995230459
"SPAG1",218.474627190445,4.45892399486242,1.24402344487638,3.58427649673879,0.000338013866509247,0.0269617272763323
"RNF19A",433.723936023548,-0.361916444042019,1.01777053828851,-0.355597288806003,0.722142174329302,0.999677995230459
"ANKRD46",285.589385634754,-5.62241262424807,2.48996764456809,-2.25802637898266,0.0239440148885836,0.433172736704291
"PABPC1",6504.41692372935,0.108912049600197,0.778611560088698,0.139879826068586,0.888754941028314,0.999677995230459
"RPS26P6",504.526728396511,-0.399687864940132,0.797822493954939,-0.500973421993673,0.616389828068374,0.999677995230459
"YWHAZ",9435.85400330024,0.674081304275266,0.863410854984389,0.780719052098846,0.434967752576688,0.999677995230459
"ZNF706",5110.23658805773,0.261716058855052,0.774606836386639,0.337869544343163,0.73546149938123,0.999677995230459
"NACA4P",23.4959947842775,0.758846836272166,1.04501009753052,0.726162204619275,0.467739338911878,0.999677995230459
"ENSG00000254024",0.733318660975925,0.169141693212183,2.24809138417438,0.07523790821088,0.940025423424336,NA
"GRHL2",8.88682122663323,0.271398114102252,1.39993900234585,0.193864242404474,0.846282182906323,NA
"NCALD",289.165560588241,-0.553848356728181,0.978257855065805,-0.566157842597568,0.571286485276281,0.999677995230459
"RRM2B",112.930804367161,2.58738134407885,1.79300489389753,1.44304198660304,0.149008644000981,0.906806557166849
"UBR5",1121.17317404389,-1.50711036193305,1.06143219737991,-1.41988378122812,0.155641518413886,0.914884375956461
"LINC03047",134.931442500523,-5.86350686705302,2.2317324572839,-2.62733413582608,0.00860567844724713,0.249612089176488
"KLF10",5310.31234630454,-0.348211578184753,0.811863405200152,-0.428904143177763,0.667992984938747,0.999677995230459
"AZIN1",1388.53440097232,0.447344078480155,1.52719331349523,0.292919091857688,0.76958399540648,0.999677995230459
"MAILR",4.82123925611962,1.26637376286554,1.81095872829891,0.699283613191497,0.484374805800453,NA
"ATP6V1C1",558.44447911106,1.10694713414854,1.61220474158046,0.686604564295846,0.492331951446041,0.999677995230459
"FZD6",1088.44139427098,-2.34393586735455,2.17502690220195,-1.07765833378042,0.281186259258618,0.999677995230459
"CTHRC1",1326.85125427438,-1.08967212187435,1.58392066853547,-0.687958774401176,0.491478742752599,0.999677995230459
"ENSG00000285982",3.44170982467239,1.55124613597814,1.76904567255625,0.8768830336283,0.38055017249975,NA
"RIMS2",444.705598158929,1.60156297656692,0.891211648182274,1.79706243722631,0.0723257081211127,0.709981730230352
"LRP12",115.156303067492,-1.25834734031199,1.88317897062496,-0.668203797907952,0.504003511478567,0.999677995230459
"ZFPM2",4.67440034984958,0.798418156803894,0.999215784994789,0.799044779709978,0.424264447096821,NA
"ZFPM2-AS1",35.7463937158895,-0.58824062580583,1.89910719456397,-0.309745878215625,0.756754211565359,0.999677995230459
"OXR1",1429.01515272844,-0.0601391669588701,1.00654097428927,-0.0597483545082058,0.952356059169223,0.999677995230459
"RSPO2",5.18692589475026,-0.909879244970904,1.56164723811914,-0.582640703201814,0.56013519858559,NA
"EIF3E",3689.56895487724,0.435479988890625,0.976603271606079,0.4459128917052,0.655660169582331,0.999677995230459
"EMC2",321.103791850906,-0.4820417209944,2.10757905195903,-0.228718216071816,0.819087935668604,0.999677995230459
"TMEM74",33.604298773123,0.67168354127304,2.02687905458818,0.331388071603271,0.740351373852288,0.999677995230459
