Mixture	bd_highCXCR4_like	tn_lowCD74_like	bd_cycling_like	tn_cycling_like	bd_end_like	bd_lowCXCR4_like	bd_pb_like	tn_highCD74_like	P-value	Correlation	RMSE
MMRF_1634	0	0.0852217654838024	0.262832534134392	0.0613618811485738	0	0.590583819233232	0	0	0	0.137081354457017	1.00043950448117
MMRF_1991	0.199863755674093	0.142026537973531	0.0405733109572339	0.0100688963424208	0.137122685739535	0.465375368402455	0.00496944491073162	0	0	0.139223525116492	1.00610302227695
MMRF_2089	0	0.263768526031605	0.312330828337269	0	0	0.413671639808767	0.0102290058223596	0	0	0.247850726901388	0.991963586916523
MMRF_1504	0	0.274275286449348	0.06600584298942	0.0204067898097134	0.0739847812593688	0.56532729949215	0	0	0	0.156088933785009	1.00481497791244
MMRF_1739	0.146369536184018	0.175784211256278	0.128516057426027	0	0.238896715566909	0.302250609154197	0.00818287041257039	0	0	0.125242902367656	1.00576882935295
MMRF_2523	0.178973723915659	0.182835814864939	0.00685390140915407	0	0.127993938648545	0.487536068169462	0.0158065529922409	0	0	0.133804137980527	1.00580055751048
MMRF_1539	0.416559895739998	0	0.153219543122245	0.0790727906824767	0.344231245899298	0	0.00691652455598202	0	0	0.300006028107256	0.989721732668441
MMRF_1391	0.143087436338761	0.287781046583293	0.036432108074159	0.0777286676507936	0	0.454970741352993	0	0	0.01	0.105382275653167	1.00637926332918
MMRF_1403	0.16325468463237	0.118753683688356	0.0576557125767923	0	0.0696593282161322	0.586958976004234	0	0.0037176148821155	0	0.170952385480144	1.00406749034625
MMRF_1850	0.143082128470833	0.219094236135967	0.186742298962939	0	0.205098277520132	0.239190033698582	0.00679302521154678	0	0	0.149220977212301	1.00350888679175
MMRF_2228	0.367480406175777	0.126421164682167	0	0	0.225350910929196	0.242965888707616	0.0377816295052443	0	0.03	0.0755971661981674	1.00712872090036
MMRF_1630	0.364399432615417	0.172486113301439	0	0	0.0102560685765472	0.416780494933802	0.0360778905727943	0	0.02	0.0834441742233276	1.0062184887969
MMRF_1817	0.286771006277975	0	0.0261495682396811	0	0.660102962018098	0	0.0269764634642465	0	0	0.2976280327596	0.99510533271424
MMRF_1951	0.21406419663748	0.167376604553775	0.135814186660629	0	0	0.467279957625517	0.0154650545225983	0	0.07	0.0505726258919166	1.00862057898397
MMRF_1565	0.337631410546378	0.000466229449681448	0	0	0.654880410312328	0	0.00702194969161249	0	0	0.472412384542202	0.994421818066707
MMRF_2646	0.224212973049941	0.229947116973171	0.0746483226441127	0.00839594949871461	0.307221923451129	0.144547994476573	0.011025719906358	0	0	0.113253686922668	1.00718098437301
MMRF_1356	0	0.151393956409839	0.428113990617904	0	0.1415741924568	0.276016730823213	0.00290112969224483	0	0	0.198599781929609	0.99386802214683
MMRF_1889	0	0.293695461733601	0.196066541476803	0	0.193157871308244	0.310068083568067	0.00701204191328602	0	0	0.174617587635989	1.00162149051928
MMRF_1882	0.39430223399476	0.181756193754349	0	0	0.173136127687553	0.24732378054628	0.00348166401705837	0	0	0.228277535268147	1.00392774881329
MMRF_2328	0.0244390248742366	0.398287940590041	0.283383527991613	0	0.0499716407970056	0.228857315281351	0.0150605504657528	0	0	0.186325755917427	0.997746023501716
MMRF_2339	0.557804885967671	0	0.0171194930176776	0	0.339486629981081	0	0.0855889910335695	0	0	0.184594819981771	0.990422401880034
MMRF_1645	0.492624386096108	0.186924653123421	0.105914257708748	0.0282858352759187	0.179554868147802	0	0.00669599964800263	0	0	0.386190765978415	0.990492524699089
MMRF_1349	0.0602506079803073	0.130182284572947	0.0283692142352292	0.0075834249579427	0.248940799065068	0.510784490772939	0.0138891784155663	0	0.02	0.0849074190508417	1.00807387149326
MMRF_2638	0.814356821501027	0.00862536549754028	0	0	0.101296322574048	0	0.0757214904273849	0	0	0.150717493642826	0.996209259307086
MMRF_2718	0.517037901315521	0.0304278712064692	0	0	0.372374911268173	0	0.0801593162098373	0	0	0.149030854579647	0.996391616641447
MMRF_2079	0.42027943694884	0.21702089932808	0.00341031114106281	0	0.190188257463198	0.157369611433741	0.0117314836850785	0	0	0.119896060731169	1.00770515335234
MMRF_2667	0.635729919653091	0.0389856444074658	0	0.0236363773732099	0.252579852427657	0.0276017932856748	0.0214664128529016	0	0	0.353138167428248	0.990409190688017
MMRF_2465	0.168270001427047	0.216769033609828	0	0	0.253509842494787	0.352576010157158	0.00887511231118021	0	0.01	0.0988082223606053	1.00898404045795
MMRF_1985	0.141290599821135	0.215835028510842	0.0429857012735273	0	0.245639373504807	0.333390905323217	0.0208583915664716	0	0	0.163821474538544	1.0035296857277
MMRF_2794	0.393915397999176	0.226361944316359	0.0545168016912506	0	0.158953991289597	0.142228283714828	0.02402358098879	0	0.43	0.0113322953069375	1.01172289246711
MMRF_2554	0.349806775056548	0.215944378388498	0.0218651256357058	0	0.214701845355704	0.197196743541229	0.000485132022314152	0	0	0.142028159962102	1.00785884415193
MMRF_2572	0	0.43859641842292	0.0396678744575307	0	0.0908550434298703	0.427996260557882	0.00288440313179626	0	0	0.153237291134296	1.00666902423153
MMRF_1519	0.153105929839699	0.361299489776008	0.198304092337606	0	0.104393507667911	0.182896980378777	0	0	0	0.223006161378862	0.999505959232744
MMRF_2062	0.0410662182691492	0	0.678768427782516	0.00795329547656071	0.158314437188804	0.109763319016718	0.00413430226625252	0	0	0.255802163319479	0.980068333637125
MMRF_2526	0.174395423480103	0.168274815511925	0.0332356795738919	0	0	0.606973053018157	0.0171210284159227	0	0	0.175702967481161	1.00235803823808
MMRF_2827	0.152526490615533	0.419271938578438	0.104717495038696	0	0	0.285566528721999	0.0379175470453337	0	0.0600000000000001	0.0552701255681708	1.00761684126478
MMRF_1859	0.209200724174863	0.191785060104159	0.025125055780472	0	0.337665167940961	0.236223991999545	0	0	0	0.135288258487653	1.00840255288778
MMRF_2711	0.15835970571655	0.203166159363374	0.0234111302581326	0.0246260786236947	0.216521133295547	0.373915792742702	0	0	0	0.110276307577527	1.0082542663695
MMRF_2538	0	0.371143033200709	0.166197911351994	0	0.0451097777585845	0.392940782126241	0.0246084955624708	0	0.02	0.0847742804582388	1.00571997076451
MMRF_1927	0.691101971233457	0	0.0360250646458275	0.0397558859575415	0.0443317580225728	0.146180390459057	0.0426049296815441	0	0	0.22411252971514	0.991544600884996
MMRF_2199	0.572664149886742	0.0928078855183519	0.00421249739990935	0	0.181838757771415	0.133642035586591	0.0148346738369911	0	0	0.471980126786107	0.98780274603075
MMRF_2016	0.14152733391837	0.186359705340254	0	0	0.343738443158362	0.283014881373995	0.0453596362090197	0	0.07	0.0484894911985384	1.00893163141912
MMRF_1079	0.0752268506580075	0	0.332452238680387	0	0.00389649073077027	0.588424419930835	0	0	0	0.176347230217241	0.997486331458587
MMRF_1678	0.075944655121413	0.327237568485597	0.0626152193875068	0.0073272191177583	0	0.508030526051257	0.018844811836468	0	0	0.180910065143725	1.00165447009789
MMRF_2519	0.133666823614111	0.285683422679822	0.0269160303892344	0	0.260393311017551	0.220601098965548	0.0727393133337344	0	0.04	0.06814770911969	1.00679711148764
MMRF_2047	0	0.355386379497894	0.0389831579208393	0	0.167901428551422	0.433523735732728	0.00420529829711594	0	0	0.156574187304947	1.00644582612891
MMRF_1900	0.283998645142745	0.123854653699948	0.0229791714799647	0	0.251893110370433	0.294259105923535	0.0230153133833747	0	0.02	0.0906173943538678	1.00731340051276
MMRF_1977	0.387634792457305	0.187889624415233	0.0755255911263711	0	0.292339485170393	0.0498763712757744	0.00673413555492329	0	0	0.148521917427272	1.00622160893345
MMRF_2787	0.307175385418376	0	0.170142957561056	0.0110197817999294	0.473020037348107	0	0.0386418378725323	0	0.05	0.0635160081834585	1.00703450659535
MMRF_2628	0.274171263464279	0.307891090545661	0	0	0.148445307271393	0.246992702924269	0.0224996357943983	0	0.03	0.0753351750377371	1.00857486417981
MMRF_1698	0.103810158108199	0.242887942370051	0	0	0.277932721549808	0.352431283400233	0.0229378945717093	0	0.02	0.0861707392945702	1.00793280880949
MMRF_2781	0.399457241763291	0	0.0816867974613351	0	0.419422526761088	0.0799631438903226	0.0194702901239624	0	0	0.258034460693003	0.99764136767817
MMRF_1982	0.0668054894276824	0.311330724450579	0.0283585213923842	0	0.156676435520435	0.415771356144654	0	0.0210574730642661	0	0.122515238859749	1.00491380542914
MMRF_1426	0.336478729082971	0.218112274282745	0	0	0.214232069861548	0.215931564698171	0.0152453620745652	0	0	0.108638492557051	1.0078250158323
MMRF_2459	0.139864230157927	0.1158881888831	0.00208022726431795	0	0.293546747324879	0.423005061806617	0.025615544563159	0	0.01	0.100929452007754	1.00652451584253
MMRF_1665	0.340441488340994	0.166667321775951	0.00432040461178638	0	0.187900387009784	0.279955794743796	0.0207146035176886	0	0	0.135977538695832	1.00531092155545
MMRF_1211	0.449010729645891	0.0870073409218826	0	0	0.335767516360143	0.0858447519930187	0.0423696610790647	0	0	0.237365556344371	0.993720929739188
MMRF_2626	0.281139305290831	0.236704163372409	0	0	0.129816119072964	0.332896122724358	0.0194442895394384	0	0.04	0.0721509201123074	1.00882014216428
MMRF_1045	0.698926050176527	0	0.0316225747375557	0	0	0.238384153404486	0.0310672216814314	0	0	0.19173579973406	0.99804853359788
MMRF_1652	0.101951718021453	0.260346176147137	0.0810469993883037	0	0.153177770266282	0.40243404075451	0	0.0010432954223141	0	0.134445750957769	1.00666623873241
MMRF_1890	0.0481639089739939	0	0.827210966572255	0.119564769695331	0	0	0.00506035475842067	0	0	0.350566996748494	0.953283264955052
MMRF_1570	0.451070052872647	0.147414462927584	0	0	0.28114678600557	0.0820698598384305	0.0382988383557684	0	0	0.233396192518284	0.995293707801417
MMRF_1328	0.260704001727329	0	0.501187717474478	0.0799965692579263	0.00771417425567531	0.150135539465772	0	0.000261997818819969	0	0.193232422845597	0.990255021171914
MMRF_1617	0.306309931115403	0	0.0356769340721965	0	0.618639284420501	0	0.0393738503918995	0	0	0.237005017853348	0.994820468521517
MMRF_1470	0.129998111526128	0.272016591571131	0	0	0.292750252535297	0.303846025836897	0.00138901853054611	0	0	0.188385377488898	1.00685756584081
MMRF_1573	0.169710004240356	0.354016787433711	0	0	0.0995197682561293	0.358499299455001	0.0182541406148031	0	0.04	0.0694282193130953	1.00911584708951
MMRF_1603	0.158974843125265	0.448409619836728	0.00848100160111636	0	0.0831408755397461	0.292210667745981	0.00878299215116422	0	0	0.120357744731297	1.0081869848661
MMRF_2273	0.115226418824363	0.318524129435172	0	0.00158181065552359	0.154395000648741	0.384489071372777	0.0257835690634233	0	0	0.124862441957833	1.00524873022828
MMRF_2266	0.317301521091568	0	0	0.0342745930539733	0.064592689879143	0.583831195975316	0	0	0	0.176139834490085	1.00372629202236
MMRF_2039	0.0104581436582325	0	0.32231781612143	0	0	0.62990047925951	0.0373235609608271	0	0	0.175798681646149	0.993750745497546
MMRF_1815	0	0.298627798703775	0.0651113758021519	0.013168664748162	0.0708922366192651	0.547311983738983	0.00488794038766368	0	0	0.140150854159541	1.00550152344579
MMRF_1795	0.195130081022231	0.254261958345819	0	0	0.310236450688797	0.234301162947161	0	0.0060703469959917	0.08	0.0426423673714207	1.01164099208463
MMRF_1216	0	0.440075478979906	0.0515107235412795	0	0.021919793319489	0.469273008418868	0.0172209957404577	0	0.0600000000000001	0.0539749273827117	1.00921382204788
MMRF_2325	0.553433272111059	0.00800799242094765	0	0.00115832248920317	0.251064132322511	0.180030289027294	0.00630599162898525	0	0	0.53808732431167	0.987058518628724
MMRF_2851	0.609736026462877	0.0264715240640113	0	0.000376540472912615	0.268410434141432	0.0714812761558488	0.023524198702918	0	0	0.426601753576166	0.98629574163406
MMRF_1593	0.369852452758334	0.1673999563963	0.0615572198409862	0	0.224398856824142	0.164818917668662	0.0119725965115763	0	0	0.116670471156354	1.00700292931799
MMRF_2305	0.26091718538063	0.109269780589716	0	0.00934414960975389	0.521343251458992	0.0523509841576353	0.0467746488032733	0	0	0.168029882866749	0.998872330175149
MMRF_2437	0.132318633752374	0.276209078515293	0	0	0.146468366253406	0.411764253485672	0.0332396679932539	0	0.04	0.0722126895638531	1.00747748682094
MMRF_1543	0.277197370460179	0.132854573432743	0.0290908302595537	0	0.260656594027739	0.265581468975564	0.0346191628442209	0	0.01	0.100826888152272	1.00533140677191
MMRF_1318	0.159136071390583	0.216949234832354	0	0	0.217343428299362	0.401417212366425	0	0.00515405311127683	0	0.156552082636151	1.00679816633681
MMRF_1352	0.789891206067643	0	0	0.000314758809938998	0.138944943669392	0.0408052071625959	0.03004388429043	0	0	0.33757447932979	0.987835595024782
MMRF_2407	0.273390689166111	0.256742346099335	0.0202744705630712	0	0.237543249552922	0.192843564353695	0.0192056802648668	0	0	0.157616710547041	1.00476352384216
MMRF_2377	0.239160435998952	0.0775009745121474	0.0238593876314522	0	0.0886059807488148	0.557376674345851	0.0134965467627818	0	0	0.222305680597247	1.00076295256115
MMRF_2828	0.3923068725933	0.331252848263112	0	0	0.0741661100872146	0.151052956019044	0.0512212130373293	0	0.09	0.0405749731846918	1.00969622412647
MMRF_1377	0	0.0952993614707304	0.423630519859267	0.0183412524718673	0	0.462728866198135	0	0	0.02	0.0913024079379122	1.00404129196974
MMRF_1478	0.681335765297319	0	0.0305839523989185	0	0.239880584579653	0	0.0481996977241099	0	0.01	0.0994907249513784	1.00431957937099
MMRF_1462	0.245248334856156	0.330722705351026	0.0474323105061165	0	0.182121821017219	0.180853835396522	0.0136209928729603	0	0	0.174221870352314	1.00462679642282
MMRF_2722	0	0.0237144234420982	0.567779324621632	0.019666182527776	0	0.374444352642989	0.0143957167655049	0	0	0.309952208189324	0.974217296162184
MMRF_1522	0.0284833404839452	0.318392394374054	0.0385700182809156	0	0.151405477576113	0.434210118179312	0.0289386511056611	0	0.04	0.0710616336210744	1.00754346847794
MMRF_1906	0.3547799659628	0	0.0194626306460404	0	0.50108068588959	0.115208309890444	0.00946840761112548	0	0	0.45170821332397	0.99304889193277
MMRF_1180	0.140253638975631	0.223524677985043	0	0	0.101992661296475	0.502219982064903	0.0320090396779477	0	0.05	0.0601585627676521	1.008158881414
MMRF_2719	0	0.303821737529341	0.0959564624390576	0	0.104391365443998	0.462482909290665	0.0333475252969385	0	0.0600000000000001	0.0544906746042286	1.00775095830513
MMRF_1338	0.250044072804079	0	0.0387609540917124	0	0.391786610686234	0.289506826272598	0.029901536145376	0	0	0.239689285319725	0.996632777915788
MMRF_1358	0.229347009591057	0.169459911320347	0	0	0.26643572366938	0.316483484571041	0.0182738708481741	0	0	0.120434597530854	1.00674325167685
MMRF_2490	0	0	0.801440835379184	0.0565872813900218	0	0.141971883230795	0	0	0	0.234987457433455	0.979025311896467
MMRF_1433	0.126069883097033	0.233792873015914	0.0237690918925742	0	0.0653565486986466	0.541317841979671	0.00969376131616137	0	0	0.153574111551796	1.00536618442614
MMRF_2651	0.324493080422409	0.185140531931811	0	0	0.0194837740359361	0.462817398421155	0.00806521518868862	0	0.01	0.107509338067141	1.0078385974793
MMRF_2631	0.730684714522523	0	0	0.0121326921007327	0.184931911007783	0.0722506823689614	0	0	0	0.510494621056455	0.986672779577483
MMRF_2507	0.100968795373191	0.289578562594474	0.108989795809237	0	0.224552772792359	0.274692586393381	0.00121748703735751	0	0	0.212857650759722	1.00280422233072
MMRF_2487	0	0.521047091228529	0.00278694275943374	0	0.183679728162169	0.28753355524131	0.00495268260855763	0	0	0.122611934748497	1.00898091411016
MMRF_2690	0.33674979287247	0.0335103157142253	0.128304254052881	0	0.475292822632071	0	0.0261428147283528	0	0	0.192817718284401	0.999531458117765
MMRF_2702	0.358844814924626	0.199183951289737	0	0	0.0971677967884593	0.311705325265588	0.0330981117315889	0	0.0600000000000001	0.0524211561699479	1.00890473772388
MMRF_2183	0.0410095215203507	0.222444325569778	0.283101530849155	0	0.159246830268801	0.280255853975387	0.013941937816528	0	0	0.291000587119886	0.989695307712974
MMRF_2696	0.199197550406727	0.246902523730732	0.0606813016719859	0	0.308328045442133	0.165168233031451	0.0197223457169708	0	0	0.125889788309535	1.00586067999451
MMRF_1648	0.293714506421092	0.173663640837051	0.114551420363187	0.0103092800788194	0.199375765958012	0.208385386341839	0	0	0	0.150276218524949	1.00521377420798
MMRF_1713	0.254820498677596	0.0796233595295352	0.0877648899706276	0	0.280188245268765	0.271958172833343	0.0256448337201332	0	0	0.144546315783598	1.00292080993723
MMRF_2461	0.251851598347626	0.238449381988436	0.0153379950659176	0	0.0654065590440613	0.41347945721372	0.0154750083402399	0	0	0.12752450605359	1.00612092667502
MMRF_2429	0.327064975298077	0.101096535522373	0.0309079782190236	0	0.183315271568217	0.356382616244856	0	0.00123262314745361	0	0.182520589239675	1.00510093244061
MMRF_2267	0	0.536398291606048	0.0814197037067649	0	0.238755379876326	0.130039246936077	0.0133873778747842	0	0.03	0.0756038927838312	1.00904440069853
MMRF_2740	0.271992601913968	0.0360307121026448	0	0.0165955255932205	0.0358712623298907	0.638995887504125	0.000514010556151488	0	0	0.118479020577773	1.00704412289713
MMRF_1577	0.279901803944815	0.04620606457193	0.039505386219151	0.0120805649191814	0.30366575417789	0.302985318578897	0.0156551075881351	0	0	0.156957542295011	1.00413207372577
MMRF_1759	0.245314826649396	0.171245136778795	0	0	0.404457274281905	0.146544305129367	0.0324384571605374	0	0	0.125986642345256	1.00467691528065
MMRF_2419	0.0940881421798969	0.171711729809174	0.0980356760932855	0	0.105752491465806	0.528556868778141	0.00185509167369738	0	0	0.220094902313982	1.0013967876739
MMRF_2251	0	0	0.514989994015967	0.0858005621434351	0	0.399209443840597	0	0	0	0.150653313595514	0.995269768938119
MMRF_1031	0	0.0658979890576308	0.718658793766548	0.0884777925876469	0	0.126965424588175	0	0	0	0.311497595726394	0.966189899634948
MMRF_2635	0.123104096619439	0.425522659524	0.0112007166103374	0	0.216381158309357	0.13544145705852	0.0883499118783452	0	0.15	0.028388253575308	1.01366945819896
MMRF_1185	0.325846664925479	0.140372225769201	0	0.0183623054552527	0.398884102878148	0.0840518823501947	0.0324828186217248	0	0.05	0.0640873647905161	1.00846871621138
MMRF_1830	0.135491762479299	0.0897052800405965	0.00317744797960961	0	0.0978367171597015	0.655449967566706	0.0183388247740877	0	0.01	0.097480966661907	1.00681910277329
MMRF_2535	0.291891362306856	0.157775288357902	0.163084041897423	0	0.187157918124366	0.171970944011632	0.0281204453018197	0	0	0.20466252100264	0.997142485738289
MMRF_1797	0.546253162448054	0.000305459290836158	0	0.0261208665102679	0.146490393908909	0.261981522730295	0.018848595111638	0	0	0.382926864111462	0.988737257069828
MMRF_1454	0	0.169628067240557	0.0284395195700773	0	0.193960535428246	0.580267370838497	0.027704506922623	0	0.04	0.0664507574261011	1.00775700780735
MMRF_1785	0.222540241498254	0.387986319052229	0.015757620858853	0.0084070140270484	0	0.364706556695077	0.000602247868539292	0	0	0.172265588722906	1.00611261329045
MMRF_2143	0.043431361975658	0.297079903365915	0.0333198161070153	0	0.322621721000098	0.256315880933365	0.0472313166179484	0	0.08	0.0458579821758368	1.00889127793441
MMRF_1092	0.440849054981164	0.152667391798721	0.10746328480017	0	0.258731068674973	0.0226822817950261	0.0176069179499467	0	0	0.125746542035284	1.0052882231455
MMRF_2763	0.46847654596601	0.163905087008019	0	0	0	0.343457967861943	0.0241603991640286	0	0.01	0.103870280317061	1.00613506737076
MMRF_1716	0	0.213904691372976	0.100909943015445	0	0.227403518070943	0.431867428648812	0.0259144188918241	0	0.02	0.0900467984415582	1.00601235133632
MMRF_2848	0.328001482414657	0.269074596091141	0	0.0172222091278426	0.143359016966106	0.176670887332739	0.0656718080675138	0	0.28	0.0180426038189333	1.01267514713545
MMRF_1802	0.483867105541393	0.171925181280637	0.0200055460989395	0	0.277263725852473	0.0421991777430095	0.00473926348354879	0	0	0.167614997346455	1.00641685896011
MMRF_1579	0.246722111469034	0.095102063116837	0.262329802483703	0.0362060506123041	0	0.334074106727063	0.0255658655910587	0	0	0.134581539172578	0.999541886821082
MMRF_1542	0.387193008968293	0	0.0463872278203524	0	0.371190602141777	0.169483687782285	0.0257454732872917	0	0	0.301637182486839	0.993660743193384
MMRF_2832	0.0149303179809402	0.478244275868769	0	0	0.205293416520543	0.283451813941612	0.018080175688136	0	0.07	0.0492210552669602	1.0104003880545
MMRF_2581	0.289590401004519	0.183999402883161	0.0402368843379339	0	0.292750356373725	0.175039426759458	0.0183835286412026	0	0	0.165895942795808	1.00413905692412
MMRF_1129	0.0248201206392901	0.231325840914694	0.0291111982460247	0	0.350022741893557	0.337828304977788	0.0268917933286462	0	0.05	0.0617778089998134	1.00866606609656
MMRF_1810	0.121704177033184	0.141899151372365	0.0520096710032507	0	0.0212770473707387	0.663109953220461	0	0	0	0.223738402366127	1.00171068107754
MMRF_1639	0.0523893464737368	0.204236421414974	0	0.0384232565423589	0.173716453718278	0.531234521850652	0	0	0	0.15524748948622	1.00584372584663
MMRF_1572	0.158640132042687	0.419288690660042	0	0.0428961048262894	0.112696336234085	0.263777533774338	0.00270120246255859	0	0.01	0.101725891990052	1.00856584669146
MMRF_1824	0.0447114981166585	0.300033703164624	0.112226700524637	0	0.304156519434734	0.200896877343168	0.037974701416178	0	0.03	0.0731701026205389	1.00651699982327
MMRF_2729	0.523545831762312	0.00828508750392449	0	0	0.36679045926665	0.0714914141558975	0.0298872073112152	0	0	0.310318832173183	0.992062547976251
MMRF_1967	0.665920605017919	0.0451058405948932	0.0409798897155753	0	0.18284279878898	0.0470133031229803	0.0181375627596523	0	0.01	0.0950055466508901	1.00739502024922
MMRF_1860	0.510288990251037	0.0608805642898752	0.00542259766106686	0	0.355070722033172	0.0514658728664288	0.016871252898421	0	0	0.432138135871746	0.99040599379097
MMRF_2700	0.305361299248278	0.103072489170904	0	0	0.0861864769870995	0.478367328606685	0.0270124059870341	0	0.02	0.0904175019176657	1.00655543929983
MMRF_1683	0.268441659492471	0.122658594914455	0	0	0.155962018791869	0.434551862306751	0.0183858644944535	0	0	0.116317860806067	1.00638033164781
MMRF_1179	0.480782144829991	0.200736729880676	0	0.0387816864805772	0	0.265740101319985	0.0139593374887711	0	0.05	0.061065921477142	1.00907986501135
MMRF_1021	0.122683364187341	0.293201728474487	0.10193268391135	0	0.146022380710015	0.322362802140859	0.0137970405759479	0	0	0.205627559856915	1.00140878930836
MMRF_2122	0.202162301310026	0.294550854448799	0.0400214963740613	0	0.128258750190545	0.322599045555844	0.0124075521207252	0	0.01	0.103602284113878	1.00773573800822
MMRF_1981	0.309563053690277	0.0377188598261573	0.032165605367255	0	0.254718973296487	0.321514619800158	0.0443188880196661	0	0	0.129230777815825	1.00167902972729
MMRF_2404	0	0.195885133329629	0.403293344143545	0	0	0.39945626823104	0.00136525429578612	0	0	0.184550293086314	0.995591860824477
MMRF_2675	0.345389073951342	0.202006622529679	0	0	0.302523982816811	0.132154275905185	0.0179260447969831	0	0	0.15127199414299	1.00564287005965
MMRF_2769	0.661178960795308	0.029484191395071	0	0.00574209529015859	0.280939415862863	0	0.0226553366565992	0	0	0.370495425403286	0.989771859204264
MMRF_2353	0.255344467633152	0.213587779709561	9.23074234818107e-05	0	0.16378369842574	0.367191746808065	0	0	0	0.179969850631772	1.00638028952389
MMRF_1252	0.136560816210501	0.239630885614885	0.0305899463172713	0.0733213284387946	0.160399261153116	0.359497762265432	0	0	0.02	0.0912108129596574	1.00771462716859
MMRF_2399	0.442895802064359	0.128336260436661	0	0	0.409827508222444	0	0.0189404292765355	0	0	0.39851628004623	0.992661242262236
MMRF_1164	0.244197214255801	0.345929302493483	0	0.00243218500707017	0.258867884420081	0.101362717400468	0.0472106964230968	0	0.03	0.074137988153435	1.00693411167675
MMRF_2720	0	0	0.560680634002763	0	0.0263665034913721	0.401215577766722	0.0117372847391429	0	0	0.173788517108688	0.99281233995364
MMRF_1325	0.431830332946096	0.0932678002189617	0	0	0.334729761419371	0.128209667148907	0.0119624382666644	0	0	0.421843387701723	0.993640440753979
MMRF_2116	0.216921649238268	0.234087713646156	0	0	0.333776446807681	0.1857352182383	0.0294789720695952	0	0	0.135929909311959	1.00449251089449
MMRF_2019	0.0055557969792303	0.408208898892444	0	0	0.192503392113032	0.356481221362744	0.0372506906525501	0	0.38	0.0134611464380632	1.01144846463197
MMRF_2776	0.203424167312683	0.276815385258593	0	0	0.119599606616462	0.360343724950487	0.0398171158617749	0	0.21	0.0232784927507189	1.01074235677498
MMRF_1520	0.0425791290710704	0.222133446523825	0.0815714253078852	0	0.0563084270280135	0.58435692830336	0.0130506437658461	0	0	0.15968529193151	1.00338863471443
MMRF_1447	0.271421324956114	0.195950738146388	0.139265200638695	0	0.0900020071773134	0.30325409645358	0.000106632627910205	0	0	0.198146003169953	1.00208177772034
MMRF_2557	0.189404661042135	0.128614142055449	0	0	0.290825774039796	0.369398450561395	0.0217569723012256	0	0	0.11856631794045	1.00621010406519
MMRF_1082	0.369004792873812	0	0.556611677018031	0.0743835301081572	0	0	0	0	0	0.216868807900534	0.986375324476755
MMRF_2180	0.413566469547898	0.110508187235884	0.0161212699178806	0	0.227817146258327	0.216172379756034	0.0158145472839767	0	0	0.117044721704729	1.00688842651838
MMRF_1354	0	0.248643088636498	0.113562344438669	0.0106908983192832	0.0166362975580859	0.594556892106667	0.0159104789407969	0	0.01	0.0949710455829609	1.00581472711679
MMRF_2313	0.295887542678161	0	0.179833463153225	0.0086377394879879	0	0.509103064020596	0.00653819066003075	0	0	0.133057103651587	1.00316897381708
MMRF_2012	0	0.202462085280926	0.320015950973156	0	0.135321317023195	0.30903193401422	0.0331687127085033	0	0.02	0.085815344499994	1.00377582860687
MMRF_2831	0.290455376435082	0.171893080753752	0	0	0.336806864844759	0.16888603054907	0.0319586474173365	0	0.02	0.0779394668770769	1.00771900696609
MMRF_2126	0.21854178361234	0.244044363149558	0.0108704431487245	0	0.207625053764217	0.299252023663827	0.0196663326613334	0	0	0.141367977154941	1.00539945476935
MMRF_2639	0.551199005643437	0.0504775942251703	0	0.0119901512478989	0.330451805108358	0	0.0558814437751362	0	0	0.194353854726171	0.993893114085812
MMRF_2760	0	0.224295897689317	0.288034397702668	0	0	0.472984963605069	0.0146847410029466	0	0	0.111019051280587	1.00293176736359
MMRF_1195	0.191374800095464	0.281082465929923	0.145810452812561	0.0150382170882945	0.198368678727171	0.159618409703842	0	0.00870697564274312	0	0.151027691202246	1.00349040987078
MMRF_1965	0	0.0666036505613933	0.272169362506408	0	0.121026169484268	0.525593751831575	0.0146070656163557	0	0.01	0.100878378424774	1.0038694639534
MMRF_2750	0.230760762128749	0.153085755864151	0	0	0.473745418198693	0.114704001518492	0.0277040622899147	0	0	0.254872393723987	0.998052032505976
MMRF_2197	0.0717976749072274	0.313431892358478	0.00218424439949035	0	0.237148401925516	0.28546886361914	0.0899689227901483	0	0.09	0.0394612855092712	1.0120921271787
MMRF_1267	0.00768423743942082	0.547897588700575	0.0215501247745427	0	0.0559233445814704	0.339074964254729	0.0278697402492617	0	0.07	0.0485258280265275	1.00929622592557
MMRF_2543	0.0476280995922861	0.536076980952361	0.00881950826034731	0	0.27950755958719	0.105175890641126	0.0227919609666907	0	0.11	0.0350093162761494	1.01102271496298
MMRF_1807	0.258728959612736	0.247403316471045	0	0	0.248028689096578	0.22256390924131	0.0232751255783315	0	0	0.114099246843574	1.0065462607032
MMRF_1922	0	0.0947940995537272	0.316845232834853	0	0	0.559006995648011	0.0293536719634087	0	0	0.143639852931382	0.998131002217421
MMRF_2379	0	0.288494071785844	0.0555824918054312	0.0276228340464871	0.0353980261740108	0.592902576188227	0	0	0	0.113506506721465	1.00680231766217
MMRF_2068	0.243587941259197	0	0.0314041659009835	0	0.0627488837416377	0.635598920208775	0.0266600888894077	0	0	0.173157776893523	1.00034986101152
