NAME	bd_highCXCR4_like	tn_lowCD74_like	bd_cycling_like	tn_cycling_like	bd_end_like	bd_lowCXCR4_like	bd_pb_like	tn_highCD74_like
PLD5	1	1	1	1	1	1	156.774411985902	278.55101467473
PLEKHA2	1	1	1	40.3743651353291	1	1	553.757327747829	713.334340223854
PLEKHG1	1	1	1	1	1	1	492.525738092201	534.019591348167
PLK1	1	1	39.6508269935671	76.6211872608631	1	1	1	1
PLTP	1	1	36.1983515241864	1	1	32.903381358232	1	1
PLXDC2	1	1	1	1	1	1	67.8327444447691	153.291517406849
PMM1	1	1	15.6476542474343	34.1050263550072	1	1	1	1
PNP	1	29.6211883251369	44.6494199076666	1	1	28.1661338540079	1	1
PNPLA4	1	18.5087974683911	16.2416952549915	1	1	1	1	1
PNPLA7	1	1	1	1	1	1	40.837422098388	107.499190486067
POC1A	1	1	27.5932964038552	36.9791244524023	1	1	1	1
POGK	1	1	21.7427268571731	1	1	16.4520110867442	1	1
POLD3	1	1	30.8467895947559	61.177944244164	1	1	1	1
POLDIP2	1	1	30.3243303492862	1	1	23.8141733844007	1	1
POLQ	1	1	30.5602391535216	65.601829599209	1	1	1	1
POLR3D	1	1	20.1898169907153	1	1	25.7404095640187	1	1
POLR3H	1	1	24.2192481689827	1	1	20.6658796189767	1	1
PPAT	1	20.5842112872772	33.3589014842294	1	1	27.4529024335035	1	1
PPID	1	1	22.0159017695881	1	1	1	22.5136552325462	1
PPIF	1	1	28.2950330313746	1	1	19.1656923382311	1	1
PPM1L	1	1	1	1	1	1	90.3761663464051	127.284925154614
PPP1R16B	1	1	1	1	1	1	102.727487594894	121.206850154506
PPP1R21	1	1	1	1	1	1	93.9165426129926	101.445307859294
PPP2CB	1	1	19.1791172921381	1	1	1	1	35.541217955813
PPP5C	1	1	17.7226346638063	1	1	1	40.8534751761267	1
PRC1	1	1	72.9661647949086	233.079469581237	1	1	1	1
PRIM1	1	1	39.3529780457026	22.9696768522884	1	1	1	1
PRKCE	1	1	1	183.758624749731	1	1	816.337415459182	849.634868284488
PRKCI	1	1	26.7550317431492	18.9873799810594	1	1	1	1
PRKX	1	1	1	1	1	1	80.1990303159368	110.816471221727
PRPF3	1	1	1	1	1	1	55.4942770590913	95.7074122439159
PRPF4	1	1	30.5441822105337	1	1	22.3103898483379	1	1
PRPS1	1	1	20.7179362163122	25.8797647803851	1	1	1	1
PRPSAP1	1	1	37.5013448832241	20.3608411655258	1	1	1	1
PRR11	1	1	32.7463309322388	86.388466629051	1	1	1	1
PSD3	1	1	1	1	1	1	82.7747225996783	117.336791121532
PSEN1	1	1	1	1	1	1	188.959345006624	218.24431727925
PSMD10	1	1	21.3868473995441	1	1	19.6054958867607	1	1
PTBP2	1	1	1	48.6880519718748	1	1	326.775549233202	337.014772112539
PTPN12	1	1	1	1	1	1	147.032508617826	119.176437401798
PTPN9	1	1	1	1	1	1	68.0628490089041	103.29432240554
PTPRD	1	1	1	1	1	1	134.867089273481	219.727492711724
PTPRE	1	1	1	1	1	1	167.253575241322	229.920895178552
PTPRJ	1	1	1	1	1	1	466.981492755568	349.439818465044
PTTG1	1	30.8614610298115	270.623917389481	600.525206553308	1	37.600380784484	1	1
PUDP	1	1	1	1	1	1	123.672853166187	156.526773011111
PXMP2	1	1	30.3013667409032	30.392496481942	1	1	1	1
QDPR	1	1	27.7144424322539	1	1	20.9928021584416	1	1
QRSL1	1	1	1	64.5840692958331	1	1	230.353719077108	226.647294477396
R3HCC1L	1	1	1	1	1	1	132.144536418408	161.832376632045
RAB4B	1	1	1	1	1	1	94.4833305951773	69.9158050143607
RABGEF1	1	1	1	1	1	1	193.339947975336	214.47292700645
RABIF	1	1	29.5406497989775	1	1	20.423714058474	1	1
RACGAP1	1	1	27.0303079046447	56.925982294634	1	1	1	1
RAD1	1	1	28.6052924256398	21.1050262140434	1	1	1	1
RAD51	1	1	22.5127521176618	1	1	1	39.8276009036147	1
RAD51AP1	1	1	48.0569808463512	44.5516337614612	1	1	1	1
RAD51B	1	1	1	1	1	1	224.60565339326	249.330314927487
RAD51C	1	1	58.6575809814413	66.6736235417231	1	18.7539063016731	1	1
RAG1	1	1	1	1	1	1	75.8647967954062	141.224005240759
RAG2	1	1	1	1	1	1	113.888574406768	176.553310891485
RALGAPA2	1	1	1	1	1	1	111.163764991384	78.6043968416178
RALGPS1	1	1	1	1	1	1	127.6910420502	138.622156579226
RANBP3	1	1	20.1830074808477	19.6602272751952	1	1	1	1
RAP2B	1	1	21.0842251343884	1	1	22.4657012070839	1	1
RAPGEF5	28.5273856814182	1	28.9183609198123	56.0773070104139	1	1	723.485695526069	844.977262843225
RASAL1	1	1	1	1	1	1	131.970380010548	131.114491034876
RASGRP2	1	1	1	1	1	1	90.2048133687203	109.913185075387
RASSF2	1	1	1	1	1	1	82.913531129767	104.825735313898
RASSF3	1	1	1	1	1	1	126.927204741719	116.693483786917
RBBP5	1	1	19.5667039575178	1	1	1	31.7036089827654	1
RBBP8	1	1	43.2606339597566	61.2351173673175	1	1	1	1
RBFA	1	1	31.6609108931221	1	1	30.6661867255702	1	1
RBFOX2	1	21.3388776961718	1	1	1	24.7590851316516	1	1
RBL1	1	1	35.5301778591725	1	1	1	31.7021298855531	1
RBM12B	1	1	16.5242168788335	1	1	1	1	31.0580613121613
RBM14	1	1	16.0924786367015	32.0705217947327	1	1	25.8987599126915	1
RCCD1	1	1	42.6413991430496	74.5593547600274	1	1	1	1
RCL1	1	1	12.2621000569367	1	1	1	138.825276016164	146.71116571065
REL	1	1	1	1	1	1	102.165225596495	111.464901581807
RELCH	1	1	1	1	1	1	111.697419800924	110.129835225702
RELL1	1	1	1	31.4597707916218	1	1	156.0045703818	218.898525787747
REPS1	1	1	1	1	1	1	116.553631472969	148.931754985289
REXO1	1	1	17.8010895027243	22.4299179668722	1	1	1	1
RFC2	1	1	28.609084573468	27.4229336987563	1	1	1	1
RFC3	1	1	32.074461496291	1	1	1	47.4707882232048	1
RFC4	1	1	51.9239129674195	44.6081952995101	1	1	1	1
RFLNB	1	29.0457729519871	67.6545798304873	1	1	1	1	1
RFTN1	1	1	1	1	1	1	91.4579809606259	118.893302046901
RFX3	1	1	1	80.4800866197913	1	1	360.525395333953	509.128533319972
RFX7	1	1	1	1	1	1	213.073980769643	304.325175166465
RGS10	1	1	27.7355851029543	1	1	27.316915837168	1	1
RGS2	1	1	1	1	1	1	103.766643620481	70.2687000713425
RHOC	1	1	20.4567845104937	1	1	25.8052835367792	1	1
RIC3	33.7687222695446	1	1	1	1	23.8765110826592	1	1
RIC8A	1	1	17.5622270699725	26.4818404204768	1	1	1	1
RIMKLB	1	1	1	1	1	1	75.6479809088003	117.517224286456
RIMS3	1	1	1	1	1	1	84.1366168671989	82.4296697156127
RIPOR1	1	1	1	1	1	1	98.2105722167159	145.565836130884
RIPOR2	1	1	1	40.0695113513591	1	1	477.454235289136	452.255019671234
RMI1	1	1	30.6452989374267	23.6953688538127	1	1	1	1
RND3	63.727366049921	1	1	1	1	35.24076641559	1	1
RNF125	1	1	1	1	1	1	88.158684257673	95.9808456161346
RNF144B	1	1	1	1	1	1	142.433010792731	124.730729330934
RNF38	1	1	1	19.4601647481965	1	1	175.090276458562	192.341851783931
RNF41	1	1	1	1	1	1	79.034623896625	107.50844680465
ROR1	1	1	1	106.973448826389	1	1	497.625309979164	972.711875556273
ROR1.AS1	1	1	1	1	1	1	32.1787367425677	84.4636125928629
RPL39L	1	1	86.9178598718749	117.750059753976	1	1	1	1
RPP40	1	1	37.1880730123299	1	1	19.6505411546164	1	1
RPS6KA1	1	1	1	33.2090295332625	1	1	132.319371818788	175.097762601488
RPS6KA5	1	1	1	1	1	1	96.4108360732484	78.4641492544755
RPUSD3	1	1	15.2110128854865	1	1	18.8818388373189	1	1
RRM1	1	1	65.5695939117133	41.0919195071452	1	1	1	1
RRM2	1	1	186.726071100408	306.602409180077	1	1	1	1
RRNAD1	1	1	18.6129284853172	21.187777937841	1	1	1	1
RRP1	1	1	34.9755275640442	1	1	22.8016032698514	1	1
RRP8	1	1	22.1440307539635	34.5782491296289	1	1	1	1
RSBN1	1	1	1	1	1	1	84.5110859856367	53.6898087601826
RTL8A	1	1	20.6262069051831	1	1	18.9303943124305	1	1
RUBCNL	1	1	1	1	1	1	789.890376047223	1113.84468139047
SAC3D1	1	1	52.1247217603156	37.6399078116228	1	1	1	1
SAMD1	1	21.6699620516949	47.0384398548665	1	1	20.1812855506535	1	1
SAMD8	1	1	1	1	1	1	106.306939062554	116.275020218206
SASH3	1	1	1	1	1	1	93.8440612366338	90.250216115731
SASS6	1	1	18.4522581372472	26.6156027358785	1	1	1	1
SBF2	27.5015874163883	1	1	1	1	1	210.640355292112	259.096674254339
SCAF4	1	1	1	1	1	1	78.9877776256995	111.264366922055
SCAF8	1	1	1	44.1741293398889	1	1	177.300264673513	166.99982583977
SCAI	1	1	1	1	1	1	96.4816263828761	117.077373311537
SCMH1	1	1	1	1	1	1	484.117640017526	658.660387408938
SCML2	1	1	1	23.365036317423	1	1	1	39.5928397176149
SEC24B	1	1	1	1	1	1	145.821377029029	137.896254427311
SELENOO	1	1	1	39.5767266686804	1	1	170.007382389859	202.139673590337
SEMA4D	1	1	1	1	1	1	67.7145805647834	95.0890038142068
SENP7	1	1	1	1	1	1	131.953694251292	147.170983176282
SERPINB9	1	1	1	46.6293733495526	1	1	28.6823284775368	27.8121823155638
SESN3	1	1	1	1	1	1	83.9599612822478	87.8034641070439
SGF29	1	1	1	31.4597707916218	1	19.6089780838843	1	1
SGMS1	1	1	1	46.6896561874327	1	1	173.300582455266	248.37336843528
SGO1	1	1	38.2550381291488	112.330840945049	1	1	1	1
SGO2	1	1	56.8268866404909	176.060804984817	1	1	1	1
SH2D3C	1	1	1	1	1	1	192.590251828191	193.710657600992
SHCBP1	1	1	53.0793273118586	53.1654333345149	1	1	1	1
SHMT1	1	1	14.801660830221	25.2677033329347	1	1	1	1
SIAH1	1	1	1	1	1	1	84.5113527021994	125.85400035385
SIDT1	1	1	1	1	1	1	88.4229155305836	66.1324140979297
SIGIRR	25.2902202969562	1	1	1	1	26.9661811983748	1	1
SIK2	1	1	1	1	1	1	115.580360294924	112.112613558085
SIMC1	1	1	1	1	1	1	205.605185084807	250.770553903859
SIPA1L1	1	1	22.9556276793048	1	1	1	176.664469582006	151.311738998296
SIPA1L3	23.7901713427151	1	1	72.0935551603156	1	1	354.517693094653	374.091248476121
SKA2	1	1	97.1336669885208	168.993545964359	1	21.4219114428557	1	1
SLAMF6	1	1	1	1	1	1	97.81139349961	142.756483762932
SLC10A7	1	1	1	1	1	1	86.2971769217275	68.4634392866949
SLC15A2	28.8545684663298	1	1	1	1	1	38.6079560528919	1
SLC20A1	1	1	30.0181388165178	29.6502292121011	1	1	1	1
SLC23A2	1	1	1	1	1	1	87.5979199085475	93.9475835129915
SLC25A32	1	1	19.7580816442535	1	1	1	1	45.8012881497895
SLC35F1	27.3215295831876	1	1	1	50.6169989779705	1	1	1
SLC36A4	1	1	28.5192232256355	1	1	1	35.7437877911238	1
SLC38A9	1	1	1	1	1	1	132.14495138388	138.366322400785
SLC39A6	1	1	14.6830162164152	1	1	16.912074958523	1	1
SLC44A2	1	1	1	1	1	1	207.927387145138	194.891314051953
SLC66A3	21.553349643298	1	1	1	1	19.26962468462	1	1
SLC7A5	1	33.6832317406188	27.1952496316234	1	1	1	1	1
SLC8A1.AS1	1	1	1	1	1	1	106.698429153309	165.864830737552
SLC9A7	1	1	1	1	1	1	466.24395331696	675.18645500145
SLCO5A1	1	25.9804622143251	1	1	1	32.8999963673901	1	1
SMAD3	1	1	1	1	1	1	133.228578740291	142.354796729077
SMAD7	1	1	1	1	1	1	74.7261356064845	121.200811191884
SMCO4	1	1	31.1206070993381	23.1701052952616	1	1	1	1
SMIM12	1	1	25.6785009853708	1	1	21.7580432525617	1	1
SMURF1	1	1	1	1	1	1	130.511140947158	152.843756043837
SMURF2	1	1	1	1	1	1	201.203535541822	147.676586581846
SNAP47	1	1	17.6869565115302	1	1	22.3282412752652	1	1
SNRNP25	1	26.6473846594415	83.3215784687129	27.9650177989949	1	25.107318460881	1	1
SNTB1	1	1	1	1	1	1	202.464235163098	303.112603615973
SNX18	1	1	1	15.4129147755829	1	17.9820514578934	1	1
SNX25	1	1	1	99.1175635349047	1	1	209.98876942264	197.235616123473
SNX30	1	1	1	1	1	1	98.5501377535978	82.8221236315735
SNX9	1	1	1	1	1	1	173.864723950596	208.717301115204
SOX4	1	1	1	167.237649943026	1	1	677.246996336752	831.200213419967
SPAG16	1	1	21.1737922571863	27.4357080753421	1	1	1	1
SPAG5	1	1	18.9190345981456	37.7373730881608	1	1	1	1
SPATC1L	1	1	22.7575613728858	1	1	23.6532006916085	1	1
SPC24	1	1	30.4196148716576	48.7369105382746	1	1	1	1
SPC25	1	1	62.2311389426566	34.7737559411087	1	1	1	1
SPDL1	1	1	19.3226209602638	33.4145026516851	1	1	1	1
SPEF2	1	1	1	27.7982159905672	1	17.1425375312567	1	1
SPIB	1	1	1	1	1	1	404.611693095357	265.486143006912
SPIDR	1	1	35.2231196071555	1	1	1	399.308481256591	671.643328176291
SPIN1	1	1	1	1	1	1	127.999282987851	125.775365340632
SPOPL	1	1	1	1	1	1	126.739997052779	144.807713975935
SSBP2	1	1	133.512892490351	239.708132449928	1	26.6291064558648	2603.32158204966	3813.88198864545
SSBP3	1	1	1	1	1	1	172.271692819037	197.983353577318
ST3GAL3	1	1	1	1	1	1	90.0414429054605	68.592928910035
ST6GALNAC3	1	1	1	1	1	1	126.715044912772	65.8008809086113
STARD4.AS1	1	1	1	1	1	1	81.072730990451	94.4814942245562
STK3	1	1	1	1	1	1	54.5518076847759	113.954504130301
STK32B	1	1	1	1	1	1	224.221164880265	478.931649142072
STK33	1	1	1	1	1	1	90.6660704582852	153.033752311282
STK39	1	1	1	1	1	1	71.4920745956449	98.8517966556802
STOM	1	1	31.002048166645	1	1	20.8345594715974	1	1
STRN	1	1	1	1	1	1	77.3366772241624	48.2137556213198
STRN3	21.5752333434087	1	19.950375654954	1	1	1	188.538575053179	259.957555452521
STS	1	1	1	1	1	1	67.567309810856	101.625589120271
STX10	1	21.0625615070724	29.2416266416164	1	1	21.731449453413	1	1
STXBP5	1	1	1	1	1	1	98.3694346363059	109.139431128453
SUMF1	1	1	1	1	1	1	100.730716921051	110.449444442543
SUPV3L1	1	1	1	31.4566361911915	1	1	1	33.2631138728181
SUSD6	1	1	1	1	1	1	153.882160438456	165.780071059759
SWAP70	1	1	1	1	1	1	95.0127411487602	74.3045002881361
SYK	1	1	58.5093296828774	160.970127986727	1	1	1296.01060261088	1532.82024015102
SYT1	1	1	23.9963254407761	24.7389210772805	1	47.2003009494823	1	1
TACC3	1	1	46.4790516784981	126.648727647779	1	1	1	1
TAF1	1	1	1	1	1	1	106.215828713042	128.145406282122
TAF4B	1	1	26.4378950247212	1	1	23.0118450688491	1	1
TAPT1	1	1	1	75.3960439033222	1	1	407.76314619908	485.753500556452
TAPT1.AS1	1	1	1	1	1	1	235.255617331441	404.346412941006
TASP1	1	1	1	1	1	1	136.095737666506	159.39341913328
TAX1BP3	1	1	1	1	1	1	82.3087496527889	61.0874896055422
TBC1D10C	1	1	1	1	1	1	102.134719725421	52.5380942534467
TBC1D22A	25.1966733682985	1	1	1	1	37.1909121176482	216.009382110442	324.646537256717
TBCK	1	1	1	1	1	1	97.3979725074924	163.619784562892
TCF19	1	1	19.1962171226033	29.5940707083127	1	1	1	1
TCL1A	1	1	1	77.1494269790544	1	1	901.178784687489	852.762261525954
TCL1B	1	1	1	1	1	1	86.3391272449445	103.852155324046
TCL6	1	1	1	61.9195415832436	1	1	270.794766507639	244.364023796482
TEN1	1	1	17.8505590159762	1	1	21.6275006290359	1	1
TET1	21.4259835347199	1	1	1	1	31.1619764126573	1	1
TET3	1	1	1	1	1	1	157.74827296972	176.596932883956
TEX14	63.791592429031	1	1	1	1	1	42.4820611807085	45.1373175466667
TFCP2	1	1	1	1	1	1	126.34796479827	142.801210842791
TFDP1	1	1	49.1341403636162	54.3179526592126	1	21.9037412310506	1	1
TFRC	1	1	23.4497377402708	1	1	1	62.1596085733772	1
TGFBR1	1	1	1	1	1	1	41.5715599696639	91.1579783895969
TGFBR2	1	1	1	1	1	1	444.372668782485	387.642556830854
TGFBR3L	1	1	33.8179579737943	1	1	25.7012192890962	1	1
TGIF2	1	1	1	1	1	1	78.2259851446736	104.223406080546
THAP11	1	1	13.8654959167284	1	1	1	19.7606471310103	1
THOC3	1	1	26.1912397414457	1	1	1	22.1963178904969	1
THY1	1	143.858438515191	61.6950820306548	1	1	1	1	1
TIMD4	1	1	23.7920296100364	49.7847715299093	1	1	1	1
TIPIN	1	1	42.3469817428704	20.1330120423323	1	1	1	1
TK1	1	1	66.8729157739324	63.7109404963129	1	1	1	1
TLE1	41.147521753273	1	1	1	1	23.4688271932054	316.407001529417	292.883995557672
TMC3.AS1	23.3743257611691	21.5021962436311	1	1	1	1	1	1
TMEM131L	1	1	1	297.725656713888	1	1	1943.62623308438	2452.86226907201
TMEM135	1	1	1	1	1	1	58.5079266968218	93.3192033247494
TMEM14A	1	1	38.040973448434	37.9623384599978	1	26.9691905544503	1	1
TMEM156	44.8135645442039	1	1	1	1	1	32.3549072930263	1
TMEM170A	1	1	15.0736599799588	1	1	1	33.5524297610798	1
TMEM209	1	1	22.5908173671153	47.6327396503577	1	1	1	1
TMEM218	1	1	19.1104219281488	56.455481270574	1	1	1	1
TMEM267	1	1	1	1	1	1	87.5626652275673	64.0976283723383
TMEM38A	1	1	1	1	1	1	168.065867748996	284.049266067883
TMEM60	1	1	24.6013560412623	19.4952492042431	1	1	1	1
TMEM97	1	1	45.6437593961599	34.5791449088361	1	19.8362436868455	1	1
TMLHE	1	1	1	1	1	1	166.027452128124	179.323387594796
TMLHE.AS1	1	1	1	1	1	1	97.248915825413	120.674036009799
TNFRSF21	1	1	1	1	1	1	123.117095172379	207.477977928695
TNK2	1	1	1	37.8368637928524	1	1	81.4599106250959	160.823945187349
TNKS	1	1	1	1	1	29.9002608093603	218.259009337686	235.520133460796
TNPO2	1	1	18.4037958563848	23.6807093447221	1	1	1	1
TOGARAM1	1	1	1	37.7509146496196	1	1	149.665466983794	186.768860413051
TOLLIP	1	1	18.9543246970507	1	1	19.6355996236111	1	1
TOP2A	1	1	202.616664738563	505.934813775297	1	1	1	1
TP53RK	1	1	15.3063804736862	15.8452460455717	1	1	1	1
TPT1.AS1	1	1	1	1	1	1	107.152433818243	132.639083828106
TPX2	1	1	127.385762708381	259.770713682866	1	1	1	1
TRAF3IP2.AS1	1	1	1	1	1	1	112.181969392285	114.23236004106
TRAK1	1	1	1	98.7056542572493	1	1	361.482900459643	422.407173759323
TRAP1	1	1	36.9398903401014	1	1	28.9480112457966	1	1
TRAPPC8	1	1	1	1	1	1	129.515406192142	139.575119951762
TRAPPC9	28.1748163004981	1	1	1	1	1	187.205223065866	238.20166094237
TRIM22	1	1	1	1	1	1	141.135753977783	169.409918045257
TRIM59	1	1	34.1749744342278	61.8713207348784	1	1	1	1
TRIO	1	1	1	1	1	1	77.9988664728963	102.320823915547
TRMT11	1	1	1	44.8396219890629	1	23.0284510790657	1	1
TROAP	1	1	33.4421787611339	84.76302091692	1	1	1	1
TRPS1	1	1	1	1	1	1	151.241933673078	159.346564129756
TRRAP	1	1	19.0248703228906	1	1	1	112.075027627671	155.442629346656
TRUB2	1	19.5365322537654	36.1815278598097	1	1	25.3810533069308	1	1
TSPOAP1.AS1	1	1	1	1	1	1	110.651912233455	125.845219615496
TSR2	1	1	17.7175378175659	22.9681365558502	1	1	1	1
TTC21A	1	1	1	1	1	1	55.5991727527257	99.8087328223531
TTC28.AS1	1	1	19.4835295788375	1	1	1	24.4697938169503	1
TTC7A	1	1	1	85.7787590611108	1	1	589.639471314012	791.94218871815
TTF2	1	1	28.4439740563673	45.6854750520151	1	1	1	1
TTK	1	1	26.0450707128029	51.0176022853745	1	1	1	1
TTLL5	1	1	1	1	1	1	66.4482956432924	95.804154851968
TUBA1A	1	1	1	69.2245539521073	1	1	202.550847594808	169.515836994653
TUBA1B	111.89711149179	143.650524526367	984.837122848107	1689.2217915152	178.305636169906	124.719095657474	150.974395205683	138.261748207705
TUBB	75.0333792939371	68.1848600130324	576.856112290371	534.912506335216	45.895501947367	97.7044504170403	76.1126315233786	96.2118703925586
TUBB4B	61.0658828347321	84.5296043517036	360.034394152708	569.720929331501	75.6548594603951	68.647716479916	46.5200377265525	46.9265653126718
TUBB6	1	1	1	1	1	1	64.9834238026442	111.668976902749
TYK2	1	1	20.3798195167677	1	1	1	1	46.0670354934462
TYMS	1	1	241.263722729747	207.248460717822	1	1	1	1
TYROBP	1	45.7921572677663	1	1	1	1	75.6811071682821	1
TYW1B	1	1	1	1	1	1	90.3002524593133	74.7058861205009
U2AF1L4	21.4843119031178	20.5663671531893	1	1	1	1	1	1
UBAC2	1	1	1	53.9867244131942	1	1	304.834296029454	389.812001084798
UBAP1	1	1	1	1	1	1	109.753759491367	144.701094840951
UBASH3B	1	1	1	1	1	1	206.785971762466	240.61843276798
UBE2C	1	1	163.579692852998	280.538817425376	1	1	1	1
UBE2T	1	1	133.070194241839	140.200067038982	1	1	1	1
UBL4A	1	1	23.8110632215818	1	1	19.1409427916837	1	1
UBL7.AS1	1	1	24.4540002885686	66.087464511617	1	1	1	1
UBR1	1	1	1	62.577858605193	1	1	150.761859603826	166.626361558455
ULK4	1	1	1	1	1	1	122.9249481621	120.90698208132
UMPS	1	1	27.6513906517136	22.7975549476414	1	1	1	1
UROD	1	1	38.4877352150651	1	1	20.7830427219821	1	1
USF3	1	1	1	1	1	1	97.1835395228302	96.8191223527437
USP12	1	1	1	1	1	1	115.104886511874	150.004768539241
USP24	1	1	1	50.3594145003293	1	1	174.490592690098	139.939304882434
USP25	1	1	1	1	1	1	146.92483678901	183.264326262121
USP3.AS1	1	1	1	1	1	1	90.3763702492005	93.8671047647361
USP32	1	1	1	1	1	1	145.37146402504	150.867416774204
USP37	1	1	23.8881716075151	1	1	1	31.4567461690297	1
USP39	1	1	20.2994412786175	1	1	1	28.7412108949875	1
USP49	1	1	1	1	1	1	97.1100661642532	56.003410928907
UTP11	1	20.164691122092	27.7784454274611	1	1	22.1164459577254	1	1
VAV3	1	1	1	1	1	1	316.921195603033	231.561921308575
VEGFA	1	1	15.9747549865458	16.8995342210528	1	1	1	1
VPREB1	1	1	1	85.7787590611108	1	1	344.125036564111	364.985000067009
VPREB3	1	1	1	191.752207887499	1	1	810.504147720778	741.221843089538
VPS13B	26.1375313412824	1	1	61.9195415832436	1	1	562.219086124107	609.209672354822
VPS13D	1	1	1	1	1	1	119.419277083481	117.67636594006
VPS35L	1	1	1	19.4601647481965	1	1	35.0392947903273	1
VPS72	1	1	22.8776827542426	1	1	22.7483006709259	1	1
VPS8	1	1	1	1	1	1	81.4677449009367	100.487760702133
WAC.AS1	1	1	1	1	1	20.9325152687012	30.8712186490082	1
WASF1	1	1	1	46.6896561874327	1	1	452.312523167887	568.997037547957
WDFY1	1	1	1	1	1	1	79.0783551006976	52.7123052491615
WDFY2	1	1	1	1	1	1	170.541491491016	217.343000034148
WDFY4	1	1	1	1	1	1	208.25661244058	248.143092555246
WDPCP	1	1	1	1	1	1	264.753336654869	255.442124709357
WDR12	1	1	23.5193294721676	1	1	25.1064052011999	1	1
WDR34	1	1	66.5543986657815	129.667566142398	1	1	1	1
WDR36	1	1	1	1	1	21.5700435936021	28.7057212012505	1
WDR49	1	1	1	1	1	1	132.299615227815	140.360321207878
WDR7	1	1	1	1	1	1	109.998126952195	122.743071658607
WDR75	1	1	19.4126824700444	1	1	20.8525887560014	1	1
WDR76	1	1	40.1792207420324	24.9087639708788	1	1	1	1
WEE1	1	1	24.5062235560049	1	1	1	38.7215466355477	1
WWP2	1	1	1	43.3729363518341	1	1	154.996934543707	176.007083133447
XAB2	1	1	17.9702051098299	22.9119780520618	1	1	1	1
XRCC2	1	1	22.0623007940906	31.8478839484731	1	1	1	1
XYLT1	1	1	1	53.3717488436835	1	1	324.268140444881	307.031701438569
YEATS4	1	1	45.3858414936534	69.3439015093355	1	1	1	1
YIF1B	1	18.4545348550492	27.3234892863481	1	1	20.5597078665598	1	1
YPEL1	1	1	1	86.3195718401749	1	1	199.085644530471	293.809120553464
YTHDF3	1	1	1	1	1	1	80.8530627376786	103.591216328453
ZBTB40	1	1	18.5475376150959	1	1	1	1	47.5046079904324
ZC3H14	1	1	1	1	1	1	47.7873014219465	111.615276930769
ZDBF2	1	25.9667945689585	1	1	1	22.4171857941486	1	1
ZDHHC14	29.3295641450785	1	1	24.5909062063489	1	1	1	1
ZDHHC17	1	1	1	1	1	1	107.27866687269	112.677226887584
ZDHHC20	1	1	1	1	1	1	124.570970015309	130.004370100762
ZEB2	1	1	1	183.758624749731	1	1	2051.30128002018	2622.55327648356
ZHX2	1	1	1	133.466811032986	1	1	938.981302200065	1232.36283466459
ZMIZ1	1	1	1	1	1	1	103.352596762839	159.992500752374
ZNF10	1	1	1	27.3229846137542	1	1	50.7802317299092	1
ZNF107	1	1	1	1	1	1	224.725766577157	195.513332344533
ZNF124	1	1	1	1	1	1	104.026214479457	132.892014356401
ZNF215	1	26.3285410744872	23.3181859993958	1	1	1	1	1
ZNF254	1	1	1	1	1	1	173.295636557557	164.808439763874
ZNF407	1	1	1	35.1215849614162	1	1	211.837024273926	256.648756242259
ZNF439	1	1	1	1	1	1	93.9167904615999	107.095628888708
ZNF506	1	1	1	1	1	1	80.3948928365132	62.5148352652638
ZNF519	1	1	20.1078501619952	46.6896561874327	1	1	1	1
ZNF576	1	1	21.1324937693383	1	1	19.0265835169393	1	1
ZNF581	1	1	14.3780682290105	1	1	19.1499395189028	1	1
ZNF586	1	1	1	1	1	1	51.385557830704	120.356731012857
ZNF592	1	1	1	1	1	1	83.2362548843793	36.3155573466991
ZNF596	1	1	1	1	1	1	154.573338155946	234.652360418244
ZNF608	1	1	1	1	1	1	61.5646463782498	94.7537449134446
ZNF618	1	1	1	1	1	1	96.6627205946024	120.68113354607
ZNF688	20.9427436996222	1	1	25.7970130565875	1	1	1	1
ZNF708	1	1	1	1	1	1	101.911344506265	126.50630236522
ZNF713	1	1	1	1	1	1	83.3378684516912	68.3879332342866
ZNF75D	1	1	1	1	1	1	78.2611824426826	32.4775446696468
ZNF804A	38.7175409594856	1	1	1	1	46.3906812308776	1	1
ZNF814	1	1	1	1	1	1	65.1808435830258	94.7842335900841
ZNHIT2	1	1	16.9241724982371	1	1	20.7010007072293	1	1
ZSWIM6	1	1	1	56.3162747266938	1	1	279.427969766254	302.30726667872
ZWILCH	1	1	22.2543083669723	29.57626060888	1	1	1	1
ZWINT	1	1	67.552028311407	110.743721714211	1	1	1	1
ZXDC	1	1	1	1	1	1	89.1579056811521	75.421310013924
ZZEF1	1	1	1	1	1	1	99.1549274359128	102.643331149762
